title_id	name_id
tt0049696	nm0175028
tt0049696	nm0629580
tt0049949	nm0732452
tt0049949	nm0251876
tt0049972	nm0455938
tt0049972	nm0621534
tt0049972	nm0948982
tt0050762	nm0397705
tt0050762	nm0796007
tt0050762	nm0804752
tt0051405	nm0933645
tt0051405	nm0402885
tt0051439	nm0946672
tt0052296	nm0417839
tt0052296	nm0718871
tt0052327	nm0473996
tt0052327	nm0933858
tt0052327	nm0506201
tt0052507	nm0421043
tt0052507	nm0040596
tt0052507	nm0371725
tt0052507	nm0778880
tt0052507	nm0911599
tt0052507	nm0877720
tt0052507	nm0122560
tt0052507	nm0188209
tt0052507	nm0450774
tt0052958	nm0199629
tt0052958	nm1007428
tt0053714	nm0301422
tt0053936	nm0272209
tt0053936	nm0459067
tt0054197	nm0324578
tt0054197	nm0730850
tt0054693	nm0934851
tt0054693	nm0937984
tt0055408	nm0649650
tt0055408	nm0652679
tt0055408	nm0305885
tt0055408	nm0086466
tt0055934	nm0138893
tt0055934	nm0797575
tt0056193	nm0618603
tt0056193	nm0000040
tt0056193	nm0364805
tt0056732	nm0000320
tt0056732	nm0017274
tt0057123	nm0539488
tt0057123	nm0411493
tt0057128	nm0064579
tt0057128	nm0000590
tt0057128	nm0522454
tt0057128	nm0000338
tt0057543	nm0469915
tt0057682	nm0741439
tt0058099	nm0161476
tt0058099	nm0938445
tt0058144	nm0398466
tt0058144	nm0763436
tt0058150	nm0537363
tt0058150	nm0214989
tt0058150	nm0001220
tt0058150	nm0367820
tt0058150	nm0558435
tt0058154	nm0043480
tt0058154	nm0475823
tt0058167	nm0318428
tt0058167	nm0853083
tt0059971	nm0169540
tt0059971	nm0336139
tt0059971	nm1503363
tt0059971	nm0088634
tt0059971	nm0112659
tt0059971	nm0139836
tt0059971	nm0268026
tt0059971	nm0515245
tt0059971	nm0653249
tt0059971	nm0705722
tt0059971	nm0762556
tt0059971	nm0842011
tt0059971	nm0877243
tt0059971	nm0880489
tt0060302	nm0682287
tt0060710	nm0537656
tt0061156	nm0648505
tt0061320	nm0778432
tt0061320	nm0677880
tt0061320	nm0685316
tt0061913	nm0000419
tt0061913	nm0003408
tt0061913	nm0827907
tt0061960	nm0002021
tt0061960	nm0913961
tt0061960	nm0356227
tt0061985	nm0823650
tt0062574	nm0008832
tt0062574	nm0038818
tt0062574	nm0064579
tt0062574	nm0083413
tt0062574	nm0088645
tt0062574	nm0093972
tt0062574	nm0001969
tt0062574	nm0133375
tt0062574	nm0171924
tt0062574	nm0203815
tt0062574	nm0332419
tt0062574	nm0366860
tt0062574	nm0381941
tt0062574	nm0558577
tt0062574	nm0587743
tt0062574	nm0589351
tt0062574	nm0988793
tt0062574	nm0666875
tt0062574	nm0712605
tt0062574	nm0789477
tt0062574	nm0804048
tt0062574	nm0864897
tt0062574	nm0922799
tt0062574	nm0923932
tt0062574	nm0940827
tt0062574	nm0941280
tt0062706	nm0489740
tt0062706	nm0167966
tt0062706	nm0585971
tt0062706	nm0615873
tt0062958	nm0013972
tt0062958	nm0165987
tt0063578	nm0269993
tt0063895	nm0330546
tt0063895	nm0306660
tt0063895	nm0643919
tt0063895	nm0001037
tt0063895	nm0190540
tt0063895	nm0000092
tt0063895	nm0571334
tt0063895	nm0792333
tt0064294	nm0323898
tt0064294	nm0418625
tt0064294	nm0335133
tt0064342	nm0038818
tt0064588	nm0001202
tt0064719	nm0557980
tt0064719	nm0759453
tt0064719	nm0305054
tt0065052	nm0087998
tt0065052	nm0816332
tt0065157	nm0369240
tt0065157	nm0462430
tt0065184	nm0499871
tt0065184	nm0048432
tt0066064	nm0636151
tt0066064	nm0791229
tt0066477	nm0156966
tt0066808	nm0000095
tt0066808	nm0741582
tt0067189	nm0375323
tt0067189	nm0955954
tt0067229	nm0244407
tt0067411	nm0622547
tt0067411	nm0000265
tt0067411	nm2562061
tt0067411	nm0001801
tt0067411	nm0130773
tt0067896	nm0274659
tt0067896	nm0044156
tt0067896	nm0558239
tt0068003	nm0393250
tt0068268	nm0226244
tt0068323	nm0455852
tt0068323	nm0907703
tt0068361	nm0000320
tt0068361	nm0140643
tt0068415	nm0546672
tt0068415	nm0800548
tt0068415	nm0116999
tt0068415	nm0750871
tt0069114	nm0804592
tt0070091	nm0888305
tt0070091	nm0360221
tt0070185	nm0143080
tt0070185	nm0702260
tt0071149	nm0047455
tt0071149	nm0597439
tt0071559	nm0778448
tt0072288	nm0001047
tt0072752	nm0097259
tt0073569	nm1754517
tt0073569	nm0451846
tt0073569	nm0713592
tt0073840	nm0121169
tt0073840	nm0175676
tt0074739	nm0181741
tt0075730	nm0953130
tt0075923	nm0569950
tt0075923	nm0860775
tt0075932	nm0330848
tt0075932	nm0481939
tt0076141	nm0000316
tt0076141	nm0164444
tt0076141	nm0209918
tt0076141	nm0001469
tt0076406	nm0460104
tt0076406	nm0598363
tt0076406	nm0688585
tt0077372	nm0059493
tt0077372	nm0730422
tt0077617	nm0285588
tt0077617	nm0562606
tt0078269	nm0000436
tt0078269	nm0090854
tt0078388	nm0572957
tt0078388	nm0858379
tt0079055	nm0295044
tt0079055	nm0534922
tt0079055	nm0777831
tt0079055	nm0950008
tt0080058	nm0093501
tt0080058	nm0480575
tt0080058	nm0750869
tt0080065	nm1237054
tt0080065	nm0164541
tt0080065	nm0969350
tt0080274	nm0073388
tt0080274	nm0165412
tt0080556	nm0000713
tt0080556	nm0755266
tt0080744	nm0482251
tt0080744	nm0928623
tt0080868	nm0909063
tt0080868	nm0247675
tt0080932	nm0156913
tt0081386	nm0755407
tt0081506	nm0396884
tt0081506	nm0463521
tt0081506	nm0463618
tt0081506	nm0918844
tt0081530	nm0393988
tt0081530	nm0781507
tt0081530	nm1232384
tt0081539	nm0510866
tt0082111	nm0891554
tt0082111	nm0000697
tt0082111	nm0224634
tt0082127	nm0013455
tt0082127	nm0297391
tt0082127	nm0496694
tt0082127	nm0702035
tt0082779	nm0002005
tt0082779	nm0191725
tt0082910	nm0251050
tt0082910	nm0000116
tt0082910	nm0039890
tt0083099	nm0000921
tt0084494	nm0310775
tt0084494	nm0646478
tt0084616	nm0866562
tt0084616	nm0164102
tt0084854	nm1032559
tt0084854	nm0140588
tt0084987	nm0571481
tt0084987	nm0507714
tt0084987	nm0262002
tt0084987	nm0800018
tt0084987	nm1274290
tt0084987	nm0532355
tt0084987	nm0577342
tt0084987	nm1016235
tt0084987	nm0429145
tt0084987	nm1198820
tt0084987	nm1167998
tt0084987	nm0658417
tt0084987	nm1276618
tt0084987	nm0370220
tt0084987	nm0616902
tt0084987	nm0507696
tt0084987	nm1291669
tt0084987	nm0741650
tt0084987	nm1098900
tt0084987	nm0725704
tt0084987	nm2397406
tt0084987	nm0536588
tt0084987	nm0908202
tt0084987	nm0485712
tt0084987	nm0846422
tt0084987	nm0047553
tt0084987	nm0915438
tt0084987	nm2263815
tt0084987	nm0802167
tt0084987	nm0624130
tt0084987	nm0915489
tt0084987	nm1441581
tt0084987	nm1455183
tt0084987	nm0400947
tt0084987	nm2746543
tt0084987	nm0828955
tt0084987	nm0539955
tt0084987	nm2198192
tt0084987	nm1275488
tt0084987	nm0788832
tt0084987	nm2438222
tt0084987	nm1291511
tt0084987	nm0695984
tt0084987	nm1295520
tt0084987	nm0585319
tt0084987	nm0679748
tt0084987	nm0054347
tt0084987	nm1212565
tt0084987	nm1275730
tt0084987	nm0648425
tt0084987	nm3097342
tt0084987	nm0164860
tt0084987	nm0316716
tt0084987	nm0611555
tt0084987	nm0963355
tt0084987	nm1055837
tt0084987	nm1112858
tt0084987	nm1276645
tt0084987	nm1129740
tt0084987	nm0254707
tt0084987	nm0472778
tt0084987	nm1421740
tt0084987	nm0879125
tt0084987	nm0689626
tt0084987	nm0943530
tt0084987	nm2045005
tt0084987	nm0085646
tt0084987	nm2666482
tt0084987	nm0806540
tt0084987	nm1649649
tt0084987	nm6354930
tt0084987	nm0789440
tt0084987	nm0570370
tt0084987	nm2795135
tt0084987	nm0564386
tt0084987	nm2253203
tt0084987	nm0063518
tt0084987	nm1135214
tt0084987	nm1887856
