title_id	ordering	type
tt0001870	1	original
tt0001880	2	imdbDisplay
tt0001884	1	original
tt0001914	12	imdbDisplay
tt0001925	2	imdbDisplay
tt0001963	11	imdbDisplay
tt0001997	2	imdbDisplay
tt0002023	3	imdbDisplay
tt0002025	2	imdbDisplay
tt0002041	1	original
tt0002060	2	original
tt0002064	3	imdbDisplay
tt0002115	1	original
tt0002137	1	original
tt0002141	3	imdbDisplay
tt0002155	1	imdbDisplay
tt0002163	2	imdbDisplay
tt0002199	3	tv
tt0002209	1	imdbDisplay
tt0002220	1	imdbDisplay
tt0002221	5	imdbDisplay
tt0002252	2	original
tt0002272	2	original
tt0002281	3	imdbDisplay
tt0002348	7	original
tt0002354	13	imdbDisplay
tt0002370	3	imdbDisplay
tt0002383	2	imdbDisplay
tt0002391	6	imdbDisplay
tt0002413	2	original
tt0002415	1	imdbDisplay
tt0002416	1	original
tt0002420	2	imdbDisplay
tt0002424	2	working
tt0002453	2	original
tt0002470	2	original
tt0002477	2	imdbDisplay
tt0002524	1	original
tt0002537	2	imdbDisplay
tt0002602	1	imdbDisplay
tt0002654	1	imdbDisplay
tt0002663	3	imdbDisplay
tt0002672	2	imdbDisplay
tt0002678	2	imdbDisplay
tt0002702	1	original
tt0002736	2	imdbDisplay
tt0002741	2	original
tt0002753	1	imdbDisplay
tt0002755	3	imdbDisplay
tt0002758	1	imdbDisplay
tt0002785	2	imdbDisplay
tt0002843	2	imdbDisplay
tt0002844	1	imdbDisplay
tt0002860	1	imdbDisplay
tt0002862	2	original
tt0002873	2	imdbDisplay
tt0002882	1	original
tt0002907	2	working
tt0002925	1	imdbDisplay
tt0002945	1	original
tt0002951	2	original
tt0002955	2	imdbDisplay
tt0002960	1	imdbDisplay
tt0002973	4	alternative
tt0002977	1	imdbDisplay
tt0002983	6	imdbDisplay
tt0002992	1	original
tt0002995	2	original
tt0003001	2	imdbDisplay
tt0003014	2	imdbDisplay
tt0003039	4	imdbDisplay
tt0003048	1	imdbDisplay
tt0003061	2	imdbDisplay
tt0003092	2	imdbDisplay
tt0003111	1	imdbDisplay
tt0003120	1	imdbDisplay
tt0003147	1	imdbDisplay
tt0003162	3	alternative
tt0003166	1	original
tt0003168	2	working
tt0003175	4	alternative
tt0003207	1	original
tt0003209	3	working
tt0003227	6	imdbDisplay
tt0003241	3	imdbDisplay
tt0003242	3	imdbDisplay
tt0003246	2	original
tt0003264	1	imdbDisplay
tt0003273	2	imdbDisplay
tt0003274	1	imdbDisplay
tt0003282	2	imdbDisplay
tt0003289	1	original
tt0003306	4	alternative
tt0003323	4	imdbDisplay
tt0003365	1	original
tt0003373	1	original
tt0003379	2	original
tt0003392	2	original
tt0003414	2	original
tt0003424	2	original
tt0003442	3	imdbDisplay
tt0003463	2	original
tt0003468	3	imdbDisplay
tt0003470	2	original
tt0003472	1	original
tt0003476	1	imdbDisplay
tt0003508	1	imdbDisplay
tt0003512	6	imdbDisplay
tt0003514	2	original
tt0003591	1	original
tt0003600	2	original
tt0003606	1	original
tt0003637	2	imdbDisplay
tt0003643	10	imdbDisplay
tt0003648	2	original
tt0003668	1	original
tt0003703	1	original
tt0003712	1	original
tt0003748	6	imdbDisplay
tt0003753	2	original
tt0003756	2	working
tt0003764	2	imdbDisplay
tt0003773	2	imdbDisplay
tt0003793	2	imdbDisplay
tt0003804	2	imdbDisplay
tt0003806	1	imdbDisplay
tt0003830	1	imdbDisplay
tt0003861	3	imdbDisplay
tt0003863	10	imdbDisplay
tt0003863	21	imdbDisplay
tt0003886	1	original
tt0003888	2	imdbDisplay
tt0003897	18	imdbDisplay
tt0003897	23	imdbDisplay
tt0003901	2	original
tt0003904	2	original
tt0003923	9	imdbDisplay
tt0003925	1	original
tt0003928	1	imdbDisplay
tt0003930	11	imdbDisplay
tt0003930	12	imdbDisplay
tt0003936	2	original
tt0003948	2	original
tt0003949	5	original
tt0003956	2	original
tt0003957	2	imdbDisplay
tt0003972	2	original
tt0003975	3	imdbDisplay
tt0003989	1	original
tt0003999	3	imdbDisplay
tt0004007	11	imdbDisplay
tt0004007	13	imdbDisplay
tt0004011	13	imdbDisplay
tt0004011	18	imdbDisplay
tt0004022	2	imdbDisplay
tt0004064	4	imdbDisplay
tt0004076	1	original
tt0004097	1	original
tt0004100	8	alternative
tt0004101	11	imdbDisplay
tt0004102	10	imdbDisplay
tt0004102	14	tv
tt0004121	3	original
tt0004123	2	original
tt0004124	1	imdbDisplay
tt0004134	4	original
tt0004144	1	original
tt0004152	1	original
tt0004155	4	alternative
tt0004184	1	original
tt0004186	2	original
tt0004194	11	imdbDisplay
tt0004194	15	alternative
tt0004196	1	imdbDisplay
tt0004199	1	imdbDisplay
tt0004216	2	imdbDisplay
tt0004224	1	imdbDisplay
tt0004237	1	imdbDisplay
tt0004262	6	alternative
tt0004265	2	original
tt0004268	1	imdbDisplay
tt0004280	21	original
tt0004283	1	working
tt0004287	1	imdbDisplay
tt0004288	23	imdbDisplay
tt0004294	1	imdbDisplay
tt0004307	2	original
tt0004311	1	imdbDisplay
tt0004330	2	imdbDisplay
tt0004395	2	imdbDisplay
tt0004399	2	original
tt0004405	3	imdbDisplay
tt0004413	4	imdbDisplay
tt0004418	1	imdbDisplay
tt0004440	1	imdbDisplay
tt0004467	2	imdbDisplay
tt0004480	3	original
tt0004482	1	imdbDisplay
tt0004499	17	imdbDisplay
tt0004508	1	imdbDisplay
tt0004514	1	imdbDisplay
tt0004518	6	imdbDisplay
tt0004529	2	imdbDisplay
tt0004555	1	original
tt0004557	2	imdbDisplay
tt0004558	1	imdbDisplay
tt0004569	1	imdbDisplay
tt0004575	1	original
tt0004577	2	imdbDisplay
tt0004581	2	original
tt0004600	2	original
tt0004607	2	imdbDisplay
tt0004617	1	original
tt0004621	2	imdbDisplay
tt0004635	2	imdbDisplay
tt0004642	2	imdbDisplay
tt0004650	4	imdbDisplay
tt0004686	2	original
tt0004693	8	imdbDisplay
tt0004703	2	original
tt0004707	7	imdbDisplay
tt0004766	3	imdbDisplay
tt0004780	1	original
tt0004780	2	imdbDisplay
tt0004791	2	original
tt0004814	1	imdbDisplay
tt0004870	2	imdbDisplay
tt0004890	1	original
tt0004896	2	original
tt0004904	2	imdbDisplay
tt0004935	2	original
tt0004936	21	imdbDisplay
tt0004952	1	original
tt0004953	1	imdbDisplay
tt0004956	1	original
tt0004972	25	imdbDisplay
tt0004972	40	imdbDisplay
tt0004977	1	imdbDisplay
tt0004981	2	original
tt0004995	3	imdbDisplay
tt0005001	1	original
tt0005005	7	original
tt0005020	2	imdbDisplay
tt0005044	9	imdbDisplay
tt0005060	3	imdbDisplay
tt0005070	3	original
tt0005078	1	imdbDisplay
tt0005097	2	original
tt0005115	1	original
tt0005135	1	imdbDisplay
tt0005166	3	imdbDisplay
tt0005185	4	original
tt0005187	5	original
tt0005215	2	original
tt0005226	1	imdbDisplay
tt0005233	2	imdbDisplay
tt0005275	2	imdbDisplay
tt0005302	2	imdbDisplay
tt0005303	2	original
tt0005310	3	imdbDisplay
tt0005317	3	imdbDisplay
tt0005326	1	original
tt0005332	1	original
tt0005353	3	imdbDisplay
tt0005361	3	imdbDisplay
tt0005376	5	original
tt0005386	1	original
tt0005388	1	original
tt0005388	2	imdbDisplay
tt0005390	4	imdbDisplay
tt0005391	2	imdbDisplay
tt0005434	1	imdbDisplay
tt0005473	3	alternative
tt0005477	1	imdbDisplay
tt0005482	3	original
tt0005508	2	original
tt0005527	2	working
tt0005537	4	original
tt0005538	2	imdbDisplay
tt0005542	17	imdbDisplay
tt0005568	2	imdbDisplay
tt0005573	1	original
tt0005574	3	imdbDisplay
tt0005593	2	imdbDisplay
tt0005653	2	working
tt0005663	2	working
tt0005667	1	imdbDisplay
tt0005680	5	imdbDisplay
tt0005685	1	original
tt0005689	2	original
tt0005704	1	imdbDisplay
tt0005712	1	original
tt0005740	2	alternative
tt0005748	2	imdbDisplay
tt0005771	2	imdbDisplay
tt0005796	1	imdbDisplay
tt0005804	1	original
tt0005808	9	imdbDisplay
tt0005809	3	alternative
tt0005846	2	imdbDisplay
tt0005870	2	imdbDisplay
tt0005881	2	imdbDisplay
tt0005892	3	working
tt0005901	2	imdbDisplay
tt0005903	2	imdbDisplay
tt0005911	1	original
tt0005915	2	original
tt0005918	3	imdbDisplay
tt0005931	4	imdbDisplay
tt0005944	2	original
tt0005949	2	original
tt0005989	1	imdbDisplay
tt0005994	3	imdbDisplay
tt0006024	1	original
tt0006043	1	imdbDisplay
tt0006072	2	imdbDisplay
tt0006087	1	imdbDisplay
tt0006089	2	original
tt0006099	1	working
tt0006099	3	imdbDisplay
tt0006101	2	imdbDisplay
tt0006112	2	original
tt0006206	12	imdbDisplay
tt0006206	16	imdbDisplay
tt0006207	1	imdbDisplay
tt0006214	2	original
tt0006227	1	alternative
tt0006231	1	imdbDisplay
tt0006233	2	imdbDisplay
tt0006247	1	imdbDisplay
tt0006261	1	imdbDisplay
tt0006280	3	original
tt0006284	2	original
tt0006297	1	imdbDisplay
tt0006305	1	imdbDisplay
tt0006305	2	original
tt0006309	13	imdbDisplay
tt0006313	10	imdbDisplay
tt0006313	29	imdbDisplay
tt0006322	2	original
tt0006366	1	imdbDisplay
tt0006369	1	imdbDisplay
tt0006378	2	imdbDisplay
tt0006385	2	imdbDisplay
tt0006390	1	imdbDisplay
tt0006397	10	imdbDisplay
tt0006400	1	original
tt0006414	25	alternative
tt0006414	29	imdbDisplay
tt0006414	5	tv
tt0006451	2	imdbDisplay
tt0006456	9	imdbDisplay
tt0006462	4	original
tt0006468	3	imdbDisplay
tt0006480	1	original
tt0006481	4	imdbDisplay
tt0006548	19	imdbDisplay
tt0006558	1	original
tt0006584	1	original
tt0006601	5	imdbDisplay
tt0006618	6	original
tt0006623	3	imdbDisplay
tt0006632	2	imdbDisplay
tt0006684	16	alternative
tt0006684	8	imdbDisplay
tt0006688	3	imdbDisplay
tt0006689	23	imdbDisplay
tt0006689	29	imdbDisplay
tt0006689	36	imdbDisplay
tt0006691	1	original
tt0006701	1	original
tt0006708	3	imdbDisplay
tt0006720	2	imdbDisplay
tt0006728	2	original
tt0006735	1	original
tt0006753	4	working
tt0006755	2	original
tt0006772	2	imdbDisplay
tt0006775	1	imdbDisplay
tt0006785	1	imdbDisplay
tt0006801	1	original
tt0006806	1	working
tt0006807	3	imdbDisplay
tt0006826	4	imdbDisplay
tt0006831	2	imdbDisplay
tt0006863	1	imdbDisplay
tt0006863	3	imdbDisplay
tt0006864	35	imdbDisplay
tt0006892	2	imdbDisplay
tt0006919	1	imdbDisplay
tt0006957	2	imdbDisplay
tt0006961	1	imdbDisplay
tt0006971	3	imdbDisplay
tt0006989	2	imdbDisplay
tt0006997	1	imdbDisplay
tt0007013	2	original
tt0007038	6	original
tt0007044	2	working
tt0007054	2	original
tt0007057	1	imdbDisplay
tt0007057	3	imdbDisplay
tt0007085	1	imdbDisplay
tt0007114	3	imdbDisplay
tt0007162	28	imdbDisplay
tt0007165	1	original
tt0007180	4	imdbDisplay
tt0007190	4	imdbDisplay
tt0007199	3	original
tt0007202	4	alternative
tt0007215	1	imdbDisplay
tt0007220	1	original
tt0007231	1	imdbDisplay
tt0007231	2	imdbDisplay
tt0007235	2	imdbDisplay
tt0007250	3	original
tt0007252	1	imdbDisplay
tt0007264	11	imdbDisplay
tt0007293	1	imdbDisplay
tt0007323	1	original
tt0007329	2	imdbDisplay
tt0007332	2	imdbDisplay
tt0007335	1	original
tt0007353	2	imdbDisplay
tt0007363	2	original
tt0007371	2	imdbDisplay
tt0007383	2	original
tt0007396	1	original
tt0007397	3	original
tt0007416	2	imdbDisplay
tt0007419	2	imdbDisplay
tt0007429	2	imdbDisplay
tt0007430	1	imdbDisplay
tt0007440	1	imdbDisplay
tt0007513	2	imdbDisplay
tt0007522	12	imdbDisplay
tt0007528	1	original
tt0007535	1	imdbDisplay
tt0007546	4	alternative
tt0007556	1	original
tt0007564	1	alternative
tt0007564	3	original
tt0007567	6	working
tt0007599	2	imdbDisplay
tt0007599	3	original
tt0007601	2	original
tt0007606	3	original
tt0007613	4	imdbDisplay
tt0007626	11	imdbDisplay
tt0007633	1	original
tt0007666	1	original
tt0007697	4	imdbDisplay
tt0007713	3	original
tt0007725	3	imdbDisplay
tt0007768	2	imdbDisplay
tt0007768	3	imdbDisplay
tt0007772	1	original
tt0007779	1	original
tt0007795	3	original
tt0007812	3	imdbDisplay
tt0007815	1	original
tt0007832	26	alternative
tt0007854	3	imdbDisplay
tt0007857	4	imdbDisplay
tt0007858	3	imdbDisplay
tt0007860	2	original
tt0007880	14	imdbDisplay
tt0007880	37	alternative
tt0007904	3	original
tt0007905	1	working
tt0007909	1	imdbDisplay
tt0007911	2	original
tt0007922	2	original
tt0007939	2	original
tt0007960	2	original
tt0007963	7	imdbDisplay
tt0007965	1	imdbDisplay
tt0007979	3	imdbDisplay
tt0007980	3	imdbDisplay
tt0007995	2	imdbDisplay
tt0008021	4	imdbDisplay
tt0008052	3	imdbDisplay
tt0008063	2	original
tt0008071	1	imdbDisplay
tt0008088	1	original
tt0008089	4	imdbDisplay
tt0008091	2	original
tt0008097	3	imdbDisplay
tt0008104	2	original
tt0008108	2	imdbDisplay
tt0008110	1	imdbDisplay
tt0008111	1	original
tt0008112	1	dvd
tt0008115	2	imdbDisplay
tt0008125	4	imdbDisplay
tt0008133	30	imdbDisplay
tt0008137	1	original
tt0008149	3	imdbDisplay
tt0008154	1	imdbDisplay
tt0008179	4	imdbDisplay
tt0008180	4	original
tt0008196	6	imdbDisplay
tt0008196	9	imdbDisplay
tt0008201	5	imdbDisplay
tt0008208	2	imdbDisplay
tt0008212	2	imdbDisplay
tt0008232	1	original
tt0008236	2	original
tt0008258	2	imdbDisplay
tt0008259	1	imdbDisplay
tt0008268	1	imdbDisplay
tt0008278	5	original
tt0008296	1	imdbDisplay
tt0008309	4	imdbDisplay
tt0008312	2	original
tt0008325	2	imdbDisplay
tt0008329	4	imdbDisplay
tt0008368	2	imdbDisplay
tt0008377	11	imdbDisplay
tt0008377	4	imdbDisplay
tt0008395	8	imdbDisplay
tt0008400	1	imdbDisplay
tt0008400	2	imdbDisplay
tt0008410	2	imdbDisplay
tt0008418	1	imdbDisplay
tt0008426	1	original
tt0008431	6	original
tt0008449	6	imdbDisplay
tt0008461	3	original
tt0008467	2	imdbDisplay
tt0008470	2	original
tt0008474	5	working
tt0008476	4	imdbDisplay
tt0008478	1	original
tt0008480	2	original
tt0008481	1	imdbDisplay
tt0008494	1	original
tt0008498	2	imdbDisplay
tt0008499	4	imdbDisplay
tt0008500	8	working
tt0008509	4	imdbDisplay
tt0008512	1	imdbDisplay
tt0008522	4	working
tt0008530	1	imdbDisplay
tt0008534	1	original
tt0008540	2	original
tt0008549	1	imdbDisplay
tt0008558	1	imdbDisplay
tt0008559	3	imdbDisplay
tt0008569	1	imdbDisplay
tt0008573	1	imdbDisplay
tt0008585	1	imdbDisplay
tt0008597	2	imdbDisplay
tt0008604	2	imdbDisplay
tt0008617	3	imdbDisplay
tt0008651	1	original
tt0008671	4	imdbDisplay
tt0008699	2	original
tt0008705	5	imdbDisplay
tt0008715	2	imdbDisplay
tt0008732	2	original
tt0008740	3	imdbDisplay
tt0008742	11	imdbDisplay
tt0008753	1	imdbDisplay
tt0008754	2	imdbDisplay
tt0008781	2	imdbDisplay
tt0008784	3	imdbDisplay
tt0008796	2	original
tt0008797	1	imdbDisplay
tt0008801	2	original
tt0008814	3	original
tt0008819	1	imdbDisplay
tt0008830	1	original
tt0008837	2	imdbDisplay
tt0008840	2	imdbDisplay
tt0008859	2	imdbDisplay
tt0008866	2	imdbDisplay
tt0008879	9	imdbDisplay
tt0008895	3	imdbDisplay
tt0008907	16	imdbDisplay
tt0008907	5	working
tt0008908	1	imdbDisplay
tt0008909	3	imdbDisplay
tt0008919	11	imdbDisplay
tt0008926	1	original
tt0008944	1	imdbDisplay
tt0008950	3	imdbDisplay
tt0009001	1	original
tt0009015	3	imdbDisplay
tt0009017	6	imdbDisplay
tt0009030	1	imdbDisplay
tt0009034	3	imdbDisplay
tt0009037	3	original
tt0009046	8	imdbDisplay
tt0009049	2	imdbDisplay
tt0009053	3	imdbDisplay
tt0009056	1	original
tt0009084	4	imdbDisplay
tt0009085	1	imdbDisplay
tt0009097	1	imdbDisplay
tt0009103	1	original
tt0009108	4	imdbDisplay
tt0009116	3	imdbDisplay
tt0009132	3	imdbDisplay
tt0009137	1	imdbDisplay
tt0009142	1	imdbDisplay
tt0009145	1	imdbDisplay
tt0009158	2	original
tt0009189	2	imdbDisplay
tt0009204	17	imdbDisplay
tt0009207	3	imdbDisplay
tt0009221	2	imdbDisplay
tt0009222	2	original
tt0009230	3	original
tt0009231	1	working
tt0009246	7	tv
tt0009262	2	imdbDisplay
tt0009277	2	imdbDisplay
tt0009281	2	original
tt0009289	1	original
tt0009301	5	imdbDisplay
tt0009313	1	imdbDisplay
tt0009317	2	imdbDisplay
tt0009326	3	original
tt0009351	1	original
tt0009384	3	original
tt0009389	7	imdbDisplay
tt0009394	4	imdbDisplay
tt0009395	1	imdbDisplay
tt0009396	2	imdbDisplay
tt0009403	2	imdbDisplay
tt0009412	3	imdbDisplay
tt0009415	5	imdbDisplay
tt0009434	4	imdbDisplay
tt0009435	2	imdbDisplay
tt0009438	1	original
tt0009441	2	imdbDisplay
tt0009450	2	imdbDisplay
tt0009451	1	imdbDisplay
tt0009465	2	original
tt0009482	5	original
tt0009491	1	original
tt0009501	1	imdbDisplay
tt0009510	3	imdbDisplay
tt0009525	1	imdbDisplay
tt0009557	2	imdbDisplay
tt0009579	5	imdbDisplay
tt0009580	2	imdbDisplay
tt0009583	2	imdbDisplay
tt0009611	17	imdbDisplay
tt0009615	3	imdbDisplay
tt0009625	2	original
tt0009642	2	imdbDisplay
tt0009655	1	original
tt0009664	2	imdbDisplay
tt0009675	1	imdbDisplay
tt0009678	2	imdbDisplay
tt0009681	1	original
tt0009682	3	original
tt0009705	1	original
tt0009713	3	imdbDisplay
tt0009717	6	original
tt0009718	5	original
tt0009728	5	original
tt0009729	1	original
tt0009742	1	original
tt0009780	2	imdbDisplay
tt0009787	1	imdbDisplay
tt0009792	1	imdbDisplay
tt0009804	2	imdbDisplay
tt0009808	2	imdbDisplay
tt0009812	3	imdbDisplay
tt0009817	2	imdbDisplay
tt0009824	5	imdbDisplay
tt0009825	3	alternative
tt0009837	2	imdbDisplay
tt0009843	2	imdbDisplay
tt0009863	1	imdbDisplay
tt0009866	2	imdbDisplay
tt0009873	1	imdbDisplay
tt0009877	3	imdbDisplay
tt0009879	2	imdbDisplay
tt0009892	3	working
tt0009893	15	imdbDisplay
tt0009894	1	imdbDisplay
tt0009905	4	original
tt0009926	3	imdbDisplay
tt0009949	2	imdbDisplay
tt0009952	3	imdbDisplay
tt0009968	22	imdbDisplay
tt0009968	33	imdbDisplay
tt0010018	5	original
tt0010022	1	imdbDisplay
tt0010051	1	original
tt0010052	2	imdbDisplay
tt0010066	1	imdbDisplay
tt0010066	3	original
tt0010079	1	imdbDisplay
tt0010081	1	imdbDisplay
tt0010084	1	imdbDisplay
tt0010101	2	original
tt0010103	3	original
tt0010103	4	imdbDisplay
tt0010108	1	imdbDisplay
tt0010117	5	imdbDisplay
tt0010126	1	imdbDisplay
tt0010127	3	imdbDisplay
tt0010130	3	imdbDisplay
tt0010150	2	imdbDisplay
tt0010170	2	original
tt0010181	3	original
tt0010203	3	original
tt0010208	8	original
tt0010221	3	alternative
tt0010258	13	imdbDisplay
tt0010264	1	original
tt0010272	3	original
tt0010287	1	original
tt0010306	1	imdbDisplay
tt0010311	3	imdbDisplay
tt0010317	2	imdbDisplay
tt0010322	2	original
tt0010331	8	imdbDisplay
tt0010340	1	original
tt0010354	1	original
tt0010359	4	imdbDisplay
tt0010378	2	imdbDisplay
tt0010386	2	imdbDisplay
tt0010397	3	original
tt0010401	2	working
tt0010415	1	original
tt0010427	2	imdbDisplay
tt0010439	1	imdbDisplay
tt0010442	4	imdbDisplay
tt0010473	2	original
tt0010491	1	imdbDisplay
tt0010497	8	imdbDisplay
tt0010507	3	imdbDisplay
tt0010511	2	working
tt0010511	6	imdbDisplay
tt0010524	1	imdbDisplay
tt0010548	1	original
tt0010565	2	imdbDisplay
tt0010577	1	imdbDisplay
tt0010606	2	imdbDisplay
tt0010610	4	imdbDisplay
tt0010611	2	original
tt0010618	2	imdbDisplay
tt0010663	4	imdbDisplay
tt0010668	4	imdbDisplay
tt0010676	2	imdbDisplay
tt0010679	1	original
tt0010680	4	imdbDisplay
tt0010687	2	original
tt0010706	2	imdbDisplay
tt0010718	1	imdbDisplay
tt0010726	14	imdbDisplay
tt0010733	5	imdbDisplay
tt0010734	2	imdbDisplay
tt0010747	5	imdbDisplay
tt0010748	1	imdbDisplay
tt0010752	3	imdbDisplay
tt0010753	1	imdbDisplay
tt0010754	9	imdbDisplay
tt0010770	1	original
tt0010775	5	imdbDisplay
tt0010777	3	imdbDisplay
tt0010784	2	imdbDisplay
tt0010800	5	original
tt0010804	3	original
tt0010808	3	original
tt0010817	1	imdbDisplay
tt0010821	2	imdbDisplay
tt0010832	1	original
tt0010871	4	imdbDisplay
tt0010881	2	original
tt0010909	3	imdbDisplay
tt0010913	5	imdbDisplay
tt0010925	3	imdbDisplay
tt0010926	1	imdbDisplay
tt0010930	4	imdbDisplay
tt0010953	1	imdbDisplay
tt0010965	1	working
tt0010966	2	original
tt0010970	3	imdbDisplay
tt0010979	1	imdbDisplay
tt0010984	1	imdbDisplay
tt0010985	3	imdbDisplay
tt0010985	4	imdbDisplay
tt0010985	6	imdbDisplay
tt0010989	2	original
tt0011000	8	imdbDisplay
tt0011013	8	imdbDisplay
tt0011017	2	original
tt0011021	2	imdbDisplay
tt0011029	1	original
tt0011045	7	imdbDisplay
tt0011054	2	imdbDisplay
tt0011055	3	original
tt0011076	2	imdbDisplay
tt0011093	3	imdbDisplay
tt0011094	6	imdbDisplay
tt0011095	4	imdbDisplay
tt0011107	2	imdbDisplay
tt0011109	3	working
tt0011111	1	original
tt0011117	3	imdbDisplay
tt0011118	4	imdbDisplay
tt0011123	3	original
tt0011125	2	imdbDisplay
tt0011142	1	imdbDisplay
tt0011158	1	imdbDisplay
tt0011161	4	original
tt0011175	2	original
tt0011180	1	imdbDisplay
tt0011191	4	imdbDisplay
tt0011211	3	original
tt0011216	1	original
tt0011231	5	imdbDisplay
tt0011236	2	original
tt0011237	30	imdbDisplay
tt0011238	3	imdbDisplay
tt0011240	1	imdbDisplay
tt0011257	1	imdbDisplay
tt0011279	3	imdbDisplay
tt0011294	6	imdbDisplay
tt0011297	1	imdbDisplay
tt0011301	2	imdbDisplay
tt0011302	2	imdbDisplay
tt0011312	3	original
tt0011326	2	original
tt0011348	15	alternative
tt0011361	3	original
tt0011361	4	imdbDisplay
tt0011362	2	imdbDisplay
tt0011371	11	imdbDisplay
tt0011377	1	original
tt0011420	2	original
tt0011426	1	imdbDisplay
tt0011431	3	imdbDisplay
tt0011439	28	imdbDisplay
tt0011439	6	imdbDisplay
tt0011457	6	imdbDisplay
tt0011474	3	imdbDisplay
tt0011474	5	original
tt0011487	2	imdbDisplay
tt0011493	4	imdbDisplay
tt0011518	1	imdbDisplay
tt0011524	2	imdbDisplay
tt0011528	2	imdbDisplay
tt0011530	5	imdbDisplay
tt0011534	2	imdbDisplay
tt0011536	8	working
tt0011545	5	tv
tt0011556	4	imdbDisplay
tt0011558	1	imdbDisplay
tt0011564	1	imdbDisplay
tt0011568	2	original
tt0011572	2	imdbDisplay
tt0011575	2	imdbDisplay
tt0011626	1	imdbDisplay
tt0011627	4	original
tt0011638	1	original
tt0011650	2	imdbDisplay
tt0011650	8	imdbDisplay
tt0011652	15	imdbDisplay
tt0011663	2	original
tt0011670	1	imdbDisplay
tt0011670	4	original
tt0011676	6	original
tt0011686	1	original
