titleId	average_rating	num_votes
tt0099159	6.6	69
tt0099165	5.6	25597
tt0099167	5.9	223
tt0099173	5.9	4972
tt0099178	3.9	112
tt0099179	5.5	114
tt0099181	6.8	26
tt0099187	4.4	1029
tt0099197	6.9	3803
tt0099209	6.0	164
tt0099215	6.7	201
tt0099225	7.2	482
tt0099232	8.3	8
tt0099234	7.1	274
tt0099239	6.0	50
tt0099242	6.3	2268
tt0099244	4.2	104
tt0099248	7.0	711
tt0099250	5.0	767
tt0099253	5.9	53708
tt0099259	6.0	599
tt0099264	5.2	132
tt0099265	6.5	234
tt0099266	7.6	5374
tt0099267	6.6	257
tt0099270	6.7	79
tt0099271	4.6	942
tt0099275	6.2	58
tt0099284	5.8	65
tt0099291	6.7	2906
tt0099292	6.3	5697
tt0099296	6.1	294
tt0099298	5.7	247
tt0099300	5.8	695
tt0099311	6.8	226
tt0099312	4.4	1482
tt0099316	6.0	4733
tt0099317	7.7	6706
tt0099320	4.5	38
tt0099326	7.4	13
tt0099333	4.4	108
tt0099334	7.5	24855
tt0099342	5.7	840
tt0099346	5.7	103
tt0099348	8.0	271276
tt0099357	4.4	174
tt0099358	5.2	117
tt0099360	4.8	99
tt0099363	7.5	2041
tt0099364	4.9	2692
tt0099365	6.4	66251
tt0099371	6.1	91278
tt0099373	4.7	368
tt0099376	4.7	318
tt0099378	5.4	291
tt0099380	4.6	113
tt0099381	4.7	1006
tt0099385	5.7	19502
tt0099395	5.1	2034
tt0099401	4.9	2937
tt0099403	4.6	36
tt0099409	5.4	7838
tt0099413	5.7	52
tt0099422	6.2	63190
tt0099423	7.1	367978
tt0099426	7.5	11058
tt0099430	5.6	538
tt0099434	5.1	112
tt0099435	7.3	92
tt0099436	7.0	1029
tt0099445	4.8	494
tt0099450	5.7	3089
tt0099453	5.6	187
tt0099458	5.3	114
tt0099460	5.7	2045
tt0099462	5.1	889
tt0099467	7.3	104
tt0099471	6.7	18
tt0099472	6.8	27506
tt0099474	3.9	488
tt0099492	7.7	2539
tt0099493	6.1	967
tt0099512	5.4	9721
tt0099528	6.5	33705
tt0099544	5.6	16
tt0099553	4.1	35
tt0099557	6.0	1257
tt0099558	7.2	21338
tt0099564	3.8	1046
tt0099575	4.7	6765
tt0099578	5.7	4444
tt0099582	6.5	88985
tt0099583	5.3	24
tt0099594	5.4	241
tt0099595	3.9	1806
tt0099599	6.1	73
tt0099611	6.2	11789
tt0099612	5.4	3928
tt0099620	7.6	224
tt0099623	4.9	1506
tt0099625	3.4	649
tt0099629	6.5	992
tt0099634	6.4	1022
tt0099637	5.5	3531
tt0099648	4.2	445
tt0099653	7.1	222177
tt0099656	2.1	2830
tt0099664	5.0	922
tt0099674	7.6	403041
tt0099685	8.7	1174141
tt0099688	3.2	11
tt0099692	5.7	117
tt0099693	8.1	13
tt0099695	6.5	62
tt0099696	7.2	607
tt0099699	6.3	24981
tt0099700	6.4	106717
tt0099703	6.9	28828
tt0099704	5.4	1049
tt0099715	3.7	462
tt0099731	6.0	10034
tt0099733	5.5	2476
tt0099739	5.8	30972
tt0099740	5.9	15766
tt0099741	4.7	110
tt0099750	5.5	3748
tt0099753	6.8	1082
tt0099762	6.3	13569
tt0099763	7.0	37838
tt0099766	6.7	46
tt0099768	6.9	4274
tt0099774	7.6	6
tt0099785	7.7	598593
tt0099789	5.5	222
tt0099797	6.4	12482
tt0099809	6.6	460
tt0099812	5.7	3739
tt0099817	6.1	12824
tt0099818	7.2	6519
tt0099819	6.4	14885
tt0099827	6.0	559
tt0099836	6.6	305
tt0099837	6.6	101
tt0099839	5.6	233
tt0099842	7.0	549
tt0099843	5.1	241
tt0099844	7.0	1841
tt0099845	7.2	163
tt0099850	6.5	21169
tt0099857	6.9	624
tt0099864	6.8	131994
tt0099865	6.2	136
tt0099869	5.0	210
tt0099871	7.4	111112
tt0099880	6.0	100
tt0099881	6.3	463
tt0099888	6.4	381
tt0099892	5.9	38205
tt0099912	6.3	30
tt0099924	8.0	14
tt0099932	4.5	135
tt0099935	3.7	1651
tt0099938	6.2	153327
tt0099939	6.9	38560
tt0099943	5.9	737
tt0099944	6.3	226
tt0099945	9.1	9
tt0099949	7.4	1490
tt0099951	6.6	8736
tt0099955	3.5	13
tt0099965	6.1	330
tt0099974	6.9	311
tt0099984	4.6	105
tt0099987	4.5	282
tt0099994	5.0	17705
tt0100002	7.9	378
tt0100007	5.7	45
tt0100014	5.7	945
tt0100015	3.2	131
tt0100016	7.4	29
tt0100024	7.4	10713
tt0100029	6.2	37411
tt0100051	4.9	71
tt0100052	5.6	161
tt0100054	6.4	31590
tt0100057	5.7	256
tt0100065	5.7	1348
tt0100071	6.1	162
tt0100075	6.7	181
tt0100077	5.8	62
tt0100082	5.9	27
tt0100087	5.4	3410
tt0100092	5.5	176
tt0100093	7.9	23
tt0100098	6.6	11
tt0100100	4.4	517
tt0100108	4.0	881
tt0100112	7.2	9968
tt0100114	5.9	22928
tt0100118	6.6	111
tt0100119	5.2	634
tt0100123	6.4	184
tt0100129	5.4	2467
tt0100134	6.6	2640
tt0100135	5.9	25465
tt0100140	6.7	33357
tt0100146	4.7	100
tt0100147	4.5	168
tt0100149	6.2	45
tt0100154	6.1	615
tt0100157	7.8	217235
tt0100170	3.7	77
tt0100171	5.2	255
tt0100174	6.1	72
tt0100179	4.4	10
tt0100189	3.5	88
tt0100195	3.3	10
tt0100196	7.1	3948
tt0100207	6.0	107
tt0100221	7.0	11
tt0100224	6.6	9636
tt0100232	5.5	17221
tt0100234	8.2	20729
tt0100239	7.9	18
tt0100240	5.1	26595
tt0100247	4.4	700
tt0100249	5.3	77
tt0100251	4.2	706
tt0100254	4.8	730
tt0100256	4.6	131
tt0100263	7.3	73388
tt0100265	3.7	1514
tt0100266	5.2	974
tt0100274	6.5	1526
tt0100280	6.0	8616
tt0100291	2.9	609
tt0100300	4.7	122
tt0100320	5.2	121
tt0100332	8.2	16100
tt0100333	5.2	291
tt0100334	7.0	569
tt0100339	7.0	5272
tt0100342	4.9	101
tt0100344	5.6	59
tt0100351	6.8	411
tt0100369	6.0	5087
tt0100371	5.6	71
tt0100392	6.1	41
tt0100403	6.3	172376
tt0100405	7.1	332386
tt0100408	6.8	17
tt0100410	5.2	320
tt0100411	7.4	157
tt0100412	5.7	114
tt0100414	6.5	914
tt0100419	5.4	31582
tt0100427	4.6	43
tt0100428	3.9	106
tt0100429	7.5	92
tt0100435	6.2	44
tt0100436	7.2	29559
tt0100442	6.6	6445
tt0100445	5.0	82
tt0100448	2.7	873
tt0100449	6.8	21251
tt0100455	5.2	319
tt0100456	5.8	1447
tt0100461	5.3	23
tt0100470	7.5	2152
tt0100475	4.8	9061
tt0100477	6.8	44312
tt0100480	4.2	457
tt0100485	6.2	19446
tt0100486	7.2	17224
tt0100487	6.6	6
tt0100490	4.3	96
tt0100496	6.2	2087
tt0100497	6.0	299
tt0100498	5.3	106
tt0100500	5.8	120
tt0100502	5.8	88312
tt0100503	4.1	535
tt0100506	5.2	1104
tt0100507	5.3	140931
tt0100510	7.4	1377
tt0100514	5.9	27975
tt0100529	6.3	347
tt0100530	6.1	16599
tt0100533	5.0	54
tt0100534	6.3	211
tt0100536	6.7	1124
tt0100539	5.0	210
tt0100541	5.7	308
tt0100548	5.0	93
tt0100557	7.3	2651
tt0100563	7.2	743
tt0100567	6.1	632
tt0100584	5.8	11
tt0100586	5.1	1218
tt0100587	7.7	810
tt0100594	6.7	13138
tt0100595	5.9	267
tt0100597	5.7	548
tt0100604	6.4	2462
tt0100605	6.6	697
tt0100606	5.3	817
tt0100608	5.6	1365
tt0100611	5.4	2813
tt0100614	7.3	32
tt0100618	4.1	2454
tt0100621	6.5	118
tt0100634	7.1	38
tt0100639	4.5	3160
tt0100644	5.0	28
tt0100650	6.9	772
tt0100659	6.4	262
tt0100660	6.7	303
tt0100663	4.8	2270
tt0100668	6.3	336
tt0100670	5.8	808
tt0100680	6.3	8084
tt0100681	7.7	4149
tt0100685	7.2	23325
tt0100686	6.9	360
tt0100691	6.1	2740
tt0100715	6.3	460
tt0100720	6.9	20
tt0100728	4.3	748
tt0100734	6.0	159
tt0100740	6.2	18119
tt0100746	6.3	801
tt0100747	7.1	3603
tt0100758	6.7	96379
tt0100761	6.6	39
tt0100762	5.1	867
tt0100775	6.4	40
tt0100784	6.9	629
tt0100786	4.9	314
tt0100802	7.5	336762
tt0100806	4.1	18
tt0100812	4.8	114
tt0100813	7.0	5502
tt0100814	7.1	141510
tt0100827	6.1	7408
tt0100842	7.2	5733
tt0100851	7.0	1397
tt0100872	7.1	183
tt0100878	7.6	114
tt0100879	5.5	832
tt0100881	5.0	1221
tt0100902	6.1	500
tt0100906	6.3	93
tt0100914	8.7	21
tt0100916	2.8	526
tt0100921	6.7	372
tt0100926	4.4	630
tt0100929	6.2	267
tt0100931	5.8	1277
tt0100935	7.2	95688
tt0100936	4.2	101
tt0100945	6.2	200
tt0100946	6.3	633
tt0100949	5.2	336
tt0100950	7.6	541
tt0100963	6.8	3948
tt0100967	6.9	1135
tt0100973	6.8	2432
tt0100975	3.3	1759
tt0100985	4.6	43
tt0100990	7.1	687
tt0100992	4.4	34
tt0100994	6.5	37206
tt0101002	6.4	160
tt0101004	4.3	3945
tt0101017	5.8	17
tt0101020	6.7	6825
tt0101025	7.1	3094
tt0101026	7.0	30250
tt0101029	7.0	43
tt0101033	6.5	31
tt0101041	3.7	193
tt0101049	8.3	9652
tt0101060	6.0	40
tt0101065	7.1	9223
tt0101069	7.1	2341
tt0101074	6.4	230
tt0101081	7.5	19991
tt0101085	7.0	189
tt0101100	6.1	28
tt0101115	7.2	2377
tt0101119	8.7	17
tt0101120	7.2	45394
tt0101121	8.9	1291
tt0101123	8.1	1473
tt0101124	8.7	947
tt0101126	6.9	264
tt0101129	8.4	24
tt0101130	6.9	945
tt0101135	6.3	138
tt0101136	7.1	613
tt0101143	7.7	8352
tt0101149	7.3	608
tt0101158	6.6	447
tt0101162	7.7	25
tt0101178	7.5	23613
tt0101188	7.5	36230
tt0101190	8.3	5797
tt0101195	9.2	26
tt0101198	6.5	2986
tt0101205	6.5	15103
tt0101217	5.6	445
tt0101237	5.7	152
tt0101243	5.4	115
tt0101245	5.1	22
tt0101250	5.1	22
tt0101252	7.2	3014
tt0101258	7.4	23319
tt0101268	5.7	2559
tt0101270	6.6	606
tt0101272	6.9	169388
tt0101283	5.2	1353
tt0101301	5.9	5301
tt0101316	6.8	22182
tt0101320	4.8	293
tt0101326	3.9	5123
tt0101327	5.8	1513
tt0101329	6.4	27006
tt0101340	6.1	51
tt0101351	7.0	15
tt0101354	6.0	284
tt0101356	5.3	4116
tt0101357	7.1	417
tt0101363	7.7	30
tt0101374	7.5	394
tt0101376	6.6	1897
tt0101384	6.8	8
tt0101386	7.2	36
tt0101393	6.7	82689
tt0101395	5.0	104
tt0101413	6.8	206
tt0101414	8.0	459884
tt0101416	5.4	268
tt0101440	6.9	678
tt0101451	7.1	25
tt0101453	5.9	12332
tt0101458	6.8	10630
tt0101465	7.1	7359
tt0101469	4.8	134
tt0101474	5.0	257
tt0101475	4.2	98
tt0101476	5.4	185
tt0101486	5.2	604
tt0101489	4.1	366
tt0101492	5.6	4609
tt0101493	5.3	835
tt0101498	4.0	74
tt0101504	6.4	409
tt0101510	5.4	681
tt0101512	5.6	46
tt0101514	6.5	482
tt0101518	4.5	1488
tt0101523	5.4	8635
tt0101531	6.5	5828
tt0101540	7.3	200709
tt0101542	6.3	868
tt0101545	5.8	15759
tt0101548	5.6	850
tt0101550	6.4	4284
tt0101551	6.2	67
tt0101558	8.6	27
tt0101576	4.6	512
tt0101584	7.0	93
tt0101587	6.8	59440
tt0101589	5.3	38
tt0101590	6.4	7861
tt0101592	6.9	1054
tt0101594	6.6	79
tt0101605	7.6	36485
tt0101615	2.9	9878
tt0101622	7.4	607
tt0101625	5.8	4854
tt0101627	4.4	12448
tt0101628	4.0	7752
tt0101640	8.1	33520
tt0101650	6.0	134
tt0101656	5.0	381
tt0101662	5.6	49
tt0101664	5.5	705
tt0101669	6.8	29079
tt0101675	3.4	1210
tt0101677	5.2	280
tt0101691	5.9	506
tt0101692	6.5	1323
tt0101694	6.1	7668
tt0101696	7.1	109
tt0101697	7.1	189
tt0101700	7.6	86712
tt0101701	5.8	9030
tt0101702	3.4	1036
tt0101721	7.5	14
tt0101725	5.2	2040
tt0101734	5.9	527
tt0101735	4.5	377
tt0101739	7.1	481
tt0101745	6.3	38194
tt0101746	6.9	5730
tt0101763	6.8	3277
tt0101764	5.6	41920
tt0101765	7.7	50098
tt0101766	6.3	313
tt0101768	6.0	112
tt0101772	7.0	2146
tt0101775	5.9	29986
tt0101776	5.3	244
tt0101783	6.6	2456
tt0101787	6.0	16690
tt0101795	7.4	7
tt0101797	5.4	424
tt0101808	5.3	641
tt0101809	5.9	468
tt0101810	4.6	129
tt0101812	5.3	223
tt0101813	7.5	18
tt0101821	5.7	12107
tt0101829	7.6	21951
tt0101831	4.9	2412
tt0101834	6.0	732
tt0101842	5.0	448
tt0101845	4.0	90
tt0101846	5.8	11214
tt0101849	7.1	67
tt0101862	6.5	79371
tt0101863	6.2	1139
tt0101865	5.6	98
tt0101881	5.6	242
tt0101889	7.5	87219
tt0101897	5.6	603
tt0101906	6.0	535
tt0101917	4.7	48023
tt0101922	5.7	130
tt0101923	7.4	486
tt0101937	4.7	33
tt0101957	5.8	34
tt0101959	7.0	200
tt0101982	6.1	362
tt0101983	5.3	398
tt0101988	4.9	5571
tt0101991	7.2	7121
tt0101998	6.9	1493
tt0102000	6.4	239
tt0102005	6.1	21006
tt0102011	5.6	7111
tt0102015	8.1	22037
tt0102034	4.2	46661
tt0102048	6.9	7676
tt0102050	6.7	3410
tt0102051	6.0	8
tt0102057	6.8	259543
tt0102059	6.7	110947
tt0102062	4.5	236
tt0102065	5.3	6804
tt0102066	7.8	80
tt0102070	5.7	57670
tt0102071	6.9	3147
tt0102072	4.5	519
tt0102081	6.1	449
tt0102085	7.5	63
tt0102088	5.5	18
tt0102095	5.8	7287
tt0102103	6.8	5275
tt0102115	6.1	570
tt0102116	6.9	9366
tt0102122	3.4	803
tt0102129	6.1	292
tt0102132	6.5	25
tt0102159	6.9	654
tt0102175	6.6	18883
tt0102180	4.5	473
tt0102184	6.4	426
tt0102188	6.0	62
tt0102195	5.9	101
tt0102205	6.2	697
tt0102217	5.8	1867
tt0102227	4.6	3350
tt0102232	5.2	30
tt0102241	5.5	15
tt0102247	6.0	878
tt0102257	5.8	10
tt0102258	7.3	2992
tt0102259	6.2	56
tt0102264	5.7	55
tt0102265	6.1	109
tt0102266	7.0	105943
tt0102267	5.4	379
tt0102271	4.5	196
tt0102275	4.3	167
tt0102279	6.4	1839
tt0102288	7.2	3660
tt0102300	5.4	162
tt0102301	5.1	228
tt0102307	6.8	8289
tt0102311	5.8	78
tt0102328	6.0	628
tt0102331	5.9	211
tt0102336	7.4	21
tt0102338	7.0	70
tt0102339	5.2	86
tt0102341	5.5	332
tt0102350	6.5	62
tt0102351	5.1	4085
tt0102361	7.2	281
tt0102371	6.0	261
tt0102372	6.3	34
tt0102382	6.2	138
tt0102386	6.5	707
tt0102422	4.8	2008
tt0102426	7.4	15710
tt0102429	6.7	35
tt0102431	5.1	117
tt0102432	5.5	894
tt0102434	5.7	90
tt0102439	7.6	2578
tt0102450	6.5	749
tt0102452	4.2	445
tt0102453	5.3	264
tt0102460	5.9	9345
tt0102467	7.5	849
tt0102470	7.3	24
tt0102475	6.4	144
tt0102478	7.1	442
tt0102482	6.3	1266
tt0102483	7.1	75
tt0102485	6.3	897
tt0102486	5.9	107
tt0102488	7.5	328
tt0102492	6.9	83509
tt0102493	6.2	676
tt0102511	6.9	53217
tt0102519	6.8	100
tt0102522	5.2	3867
tt0102525	6.8	287
tt0102526	6.6	36478
tt0102533	3.9	328
tt0102542	6.4	20
tt0102569	2.7	1717
tt0102573	5.6	2185
tt0102577	5.3	231
tt0102589	5.1	348
tt0102592	7.1	12376
tt0102598	6.3	11687
tt0102603	6.5	32815
tt0102613	6.8	713
tt0102614	6.1	24568
tt0102619	7.1	946
tt0102620	7.6	76
tt0102621	7.5	51
tt0102623	7.5	17
tt0102636	7.8	3527
tt0102638	6.4	1590
tt0102647	5.0	121
tt0102653	7.3	490
tt0102660	6.9	337
tt0102668	5.5	443
tt0102676	4.6	183
tt0102684	7.1	145
tt0102685	7.2	187627
tt0102690	5.8	5636
tt0102691	5.1	1581
tt0102693	7.0	855
tt0102697	5.7	478
tt0102698	6.9	29
tt0102702	5.7	46
tt0102705	6.3	312
tt0102709	5.3	841
tt0102710	4.1	193
tt0102713	6.8	18634
tt0102714	5.5	136
tt0102719	4.8	22847
tt0102721	7.2	6885
tt0102728	5.9	4994
tt0102729	5.8	7349
tt0102736	5.6	54
tt0102740	6.2	255
tt0102749	5.9	2235
tt0102751	4.0	107
tt0102753	6.6	5208
tt0102756	5.6	177
tt0102757	6.3	5543
tt0102768	6.7	33138
tt0102774	7.3	360
tt0102777	6.7	151
tt0102778	7.3	102
tt0102782	5.1	20503
tt0102788	6.6	830
tt0102789	6.1	19007
tt0102793	4.6	818
tt0102795	4.7	187
tt0102797	5.7	5457
tt0102798	6.9	198083
tt0102800	5.4	6690
tt0102802	6.0	9936
tt0102803	6.5	59160
tt0102812	6.8	2877
tt0102816	7.5	2404
tt0102824	6.5	390
tt0102825	7.2	7116
tt0102826	6.1	71
tt0102829	6.1	723
tt0102830	5.0	305
tt0102832	6.3	442
tt0102834	6.0	34
tt0102840	6.9	460
tt0102846	5.4	1008
tt0102847	7.3	776
tt0102848	5.2	3412
tt0102850	6.2	38
tt0102855	6.2	1415
tt0102860	5.1	3094
tt0102861	5.6	639
tt0102865	7.5	99
tt0102870	5.6	113
tt0102876	6.4	44
tt0102895	6.1	161
tt0102898	5.6	5365
tt0102899	6.1	87
tt0102900	6.5	10556
tt0102906	6.0	47
tt0102915	6.1	19560
tt0102916	5.0	69
tt0102917	7.0	577
tt0102920	4.7	146
tt0102926	8.6	1447287
tt0102945	6.2	60278
tt0102951	6.6	16795
tt0102953	6.0	200
tt0102960	5.7	11228
tt0102961	3.7	353
tt0102975	7.2	77382
tt0102990	5.4	116
tt0103005	6.2	69
tt0103016	5.8	9931
tt0103017	6.8	820
tt0103030	7.0	16453
tt0103035	6.4	8891
tt0103036	6.0	962
tt0103055	4.9	336
tt0103064	8.6	1109658
tt0103069	5.9	2847
tt0103074	7.5	159380
tt0103077	5.7	1650
tt0103084	4.4	82
tt0103089	7.4	29
tt0103090	4.4	316
tt0103094	5.3	36
tt0103099	7.1	1637
tt0103100	4.2	481
tt0103111	4.8	1353
tt0103112	6.6	23576
tt0103116	5.3	2296
tt0103121	6.0	135
tt0103122	4.9	46
tt0103123	7.2	256
tt0103129	7.2	9570
tt0103150	7.1	1119
tt0103154	6.5	67
tt0103157	4.7	1483
tt0103158	4.3	243
tt0103159	7.5	99
tt0103165	7.8	225
tt0103168	6.7	1339
tt0103170	6.6	194
tt0103171	6.9	39
tt0103176	7.6	3733
tt0103193	5.6	223
tt0103203	7.2	932
tt0103207	5.9	406
tt0103217	5.3	9
tt0103223	6.7	871
tt0103228	4.8	620
tt0103230	5.8	9
tt0103239	5.9	8780
tt0103241	7.0	71392
tt0103243	6.3	2336
tt0103244	7.5	275
tt0103251	6.5	8504
tt0103258	6.4	442
tt0103262	7.1	5538
tt0103263	5.6	196
tt0103266	7.0	1456
tt0103268	5.1	1871
tt0103273	2.1	584
tt0103281	6.1	149
tt0103282	7.1	469
tt0103285	7.2	19093
tt0103286	5.9	309
tt0103290	5.5	206
tt0103293	7.8	101
tt0103294	6.0	361
tt0103296	6.5	1224
tt0103299	6.3	77
tt0103303	5.6	2785
tt0103306	6.4	35
tt0103307	6.2	237
tt0103313	5.8	117
tt0103321	6.1	13
tt0103330	6.2	75
tt0103333	5.9	104
tt0103337	7.2	1062
tt0103345	5.5	41
tt0103352	8.2	15365
tt0103357	7.5	964
tt0103359	9.0	106546
tt0103364	8.1	25
tt0103369	7.7	6740
tt0103376	8.3	13444
tt0103381	7.5	883
tt0103395	6.5	76
tt0103405	6.8	12705
tt0103406	5.2	282
tt0103411	2.6	130
tt0103417	7.6	2851
tt0103419	7.0	41
tt0103427	7.7	47
tt0103428	6.8	8942
tt0103429	7.7	1385
tt0103431	7.4	74
tt0103435	6.4	3372
tt0103436	7.3	165
tt0103438	8.4	15
tt0103442	7.2	16570
tt0103460	6.5	2467
tt0103466	8.5	8772
tt0103477	6.7	5377
tt0103480	6.1	273
tt0103484	6.7	24046
tt0103485	7.5	103
tt0103487	3.8	268
tt0103491	5.9	12561
tt0103504	8.1	764
tt0103505	7.2	990
tt0103512	7.8	4731
tt0103514	8.4	1372
tt0103516	8.1	3836
tt0103524	5.9	5381
tt0103529	8.0	2681
tt0103530	7.5	442
tt0103549	8.3	234
tt0103559	6.2	2726
tt0103569	5.3	10697
tt0103572	8.0	9
tt0103584	8.4	44361
tt0103586	7.2	7984
tt0103616	6.9	891
tt0103617	3.7	3039
tt0103619	6.1	45
tt0103621	4.8	1173
tt0103625	6.9	40
tt0103629	5.3	108
tt0103639	8.0	428440
tt0103644	6.4	304647
tt0103656	4.8	643
tt0103661	4.4	9
tt0103669	7.5	57
tt0103673	6.8	248
tt0103674	3.7	252
tt0103678	4.6	3138
tt0103691	5.8	57
tt0103706	6.5	150
tt0103710	6.1	391
tt0103717	5.0	212
tt0103738	5.3	17
tt0103743	6.8	4277
tt0103749	5.8	423
tt0103760	6.6	363
tt0103766	6.9	209
tt0103767	8.5	39554
tt0103768	3.8	1037
tt0103772	7.0	205220
tt0103786	5.7	73152
tt0103795	4.7	44
tt0103798	7.6	7
tt0103802	4.2	806
tt0103803	7.1	15
tt0103805	6.4	7084
tt0103825	5.0	696
tt0103827	5.5	2777
tt0103837	6.2	536
tt0103838	6.9	2108
tt0103840	4.9	530
tt0103850	7.0	15276
tt0103855	6.3	138983
tt0103859	5.6	30161
tt0103867	4.5	218
tt0103872	6.9	4467
tt0103873	7.5	99159
tt0103877	5.5	697
tt0103878	6.9	95
tt0103881	6.7	133
tt0103888	7.5	4167
tt0103893	5.6	46334
tt0103896	6.7	139
tt0103907	4.2	769
tt0103919	6.7	93945
tt0103920	4.3	140
tt0103922	7.5	98
tt0103923	3.2	14378
tt0103924	5.8	21971
tt0103926	7.0	1900
tt0103928	6.7	37
tt0103935	7.5	4966
tt0103938	6.9	63
tt0103939	7.5	59005
tt0103943	7.2	518
tt0103948	4.5	149
tt0103951	5.4	152
tt0103955	6.4	786
tt0103956	5.1	43067
tt0103959	4.1	2027
tt0103961	4.8	1512
tt0103962	4.4	3095
tt0103963	4.3	226
tt0103967	6.9	135
tt0103969	7.9	3470
tt0103973	7.1	1447
tt0103978	6.0	7804
tt0103994	7.1	18230
tt0103995	8.4	25
tt0103997	5.8	381
tt0103998	7.0	96
tt0104001	6.0	87
tt0104006	5.7	7972
tt0104008	7.2	5531
tt0104014	5.2	5351
tt0104019	4.5	156
tt0104020	6.5	735
tt0104023	5.3	146
tt0104036	7.2	56899
tt0104038	5.7	41
tt0104046	7.6	4206
tt0104050	4.9	147
tt0104057	6.7	2851
tt0104060	6.5	280
tt0104063	6.3	13
tt0104066	4.9	372
tt0104068	6.4	334
tt0104069	4.1	102
tt0104070	6.6	122668
tt0104077	5.4	119
tt0104087	4.3	242
tt0104088	4.9	401
tt0104096	4.0	29
tt0104101	5.7	156
tt0104106	5.7	223
tt0104110	4.5	35
tt0104114	5.9	16393
tt0104129	6.3	301
tt0104132	5.3	674
tt0104146	5.6	311
tt0104154	5.4	210
tt0104181	6.7	13787
tt0104211	6.8	24
tt0104214	5.5	134
tt0104215	5.3	1417
tt0104217	8.5	10
tt0104227	5.4	90
tt0104230	5.6	52
tt0104231	6.6	65296
tt0104234	4.7	343
tt0104235	5.7	221
tt0104239	6.3	258
tt0104240	4.9	841
tt0104244	6.3	195
tt0104254	6.5	31449
tt0104263	7.3	388
tt0104267	4.6	609
tt0104279	5.6	4872
tt0104283	5.6	2698
tt0104288	6.1	671
tt0104289	5.6	109
tt0104290	4.1	146
tt0104291	6.3	48390
tt0104298	5.2	765
tt0104299	5.4	16671
tt0104304	6.0	41
tt0104305	7.0	751
tt0104311	5.6	150
tt0104315	6.0	59
tt0104321	6.6	4207
tt0104350	7.7	3329
tt0104352	6.1	5014
tt0104360	6.4	142
tt0104361	7.7	34816
tt0104363	4.3	394
tt0104365	5.5	525
tt0104376	5.0	1734
tt0104391	4.1	1242
tt0104397	8.2	24
tt0104400	5.4	706
tt0104401	5.2	287
tt0104403	7.1	420
tt0104409	5.5	32781
tt0104412	6.5	22907
tt0104414	6.5	166
tt0104418	6.0	4948
tt0104431	6.8	371151
tt0104438	5.8	18516
tt0104444	4.2	209
tt0104451	6.8	309
tt0104452	6.1	25740
tt0104460	5.8	85
tt0104466	7.5	29908
tt0104473	6.3	736
tt0104481	5.8	40
tt0104485	5.0	340
tt0104491	6.2	161
tt0104496	7.0	466
tt0104503	7.1	4062
tt0104504	7.6	1247
tt0104511	6.2	10481
tt0104515	2.7	391
tt0104528	7.5	10
tt0104530	3.3	504
tt0104531	8.0	114
tt0104545	6.4	14217
tt0104553	7.2	2375
tt0104556	7.7	387
tt0104567	5.8	4269
tt0104570	5.3	400
tt0104580	6.9	58
tt0104582	7.4	37
tt0104597	8.3	605
tt0104607	6.5	2093
tt0104609	4.1	3403
tt0104617	6.8	145
tt0104647	5.9	11118
tt0104652	7.7	92335
tt0104662	7.4	3912
tt0104663	7.6	2749
tt0104666	6.8	1747
tt0104668	7.2	86
tt0104686	8.8	21
tt0104691	7.7	174578
tt0104694	7.3	111899
tt0104696	4.3	656
tt0104701	4.2	220
tt0104748	6.5	258
tt0104753	7.3	3641
tt0104754	5.8	92
tt0104757	5.3	8
tt0104761	5.8	1434
tt0104766	6.2	128
tt0104767	5.4	24
tt0104772	6.5	12
tt0104774	7.7	2626
tt0104777	6.3	182
tt0104779	7.2	40203
tt0104780	8.1	31
tt0104786	5.2	127
tt0104788	6.8	727
tt0104794	5.3	35
tt0104797	7.7	96872
tt0104799	5.2	232
tt0104803	6.7	79
tt0104805	6.3	258
tt0104807	5.7	315
tt0104812	7.0	3308
tt0104814	6.6	24
tt0104819	6.7	243
tt0104822	4.8	1495
tt0104823	5.3	1026
tt0104830	6.1	754
tt0104850	6.0	25696
tt0104858	7.8	91
tt0104861	5.7	97
tt0104864	4.2	205
tt0104868	6.5	68091
tt0104874	7.4	1006
tt0104882	7.5	1841
tt0104888	5.7	1100
tt0104894	7.3	198
tt0104897	5.5	7883
tt0104900	7.9	62
tt0104917	5.4	244
tt0104919	7.5	1146
tt0104928	5.9	6163
tt0104930	7.2	973
tt0104940	7.7	63672
tt0104952	7.6	128880
tt0104956	3.8	127
tt0104961	6.6	237
tt0104974	7.4	1138
tt0104976	5.2	145
tt0104984	5.8	683
tt0104990	6.9	21422
tt0104998	4.1	615
tt0105001	5.8	4989
tt0105003	5.6	221
tt0105010	7.0	59
tt0105017	7.5	11618
tt0105032	6.9	2326
tt0105034	3.8	1226
tt0105046	7.5	44742
tt0105059	5.3	2867
tt0105065	3.6	260
tt0105070	4.3	257
tt0105078	5.3	1925
tt0105103	5.8	1406
tt0105107	7.3	5788
tt0105109	6.7	408
tt0105123	3.4	37
tt0105124	6.8	366
tt0105128	4.9	22021
tt0105150	6.2	1278
tt0105151	7.5	62181
tt0105156	5.4	19076
tt0105165	5.6	8320
tt0105171	5.1	111
tt0105175	4.5	621
tt0105176	6.2	292
tt0105179	4.1	1908
tt0105185	7.6	5136
tt0105187	6.5	4193
tt0105191	7.1	4953
tt0105197	7.6	6288
tt0105200	7.4	259
