Acquiring JDBC connections,Releasing JDBC connections,Preparing JDBC statements,Executing JDBC statements,Executing JDBC batches,Performing L2C puts,Performing L2C hits,Performing L2C misses,Executing flushes,Executing partial-flushes
0,0,0,0,0,0,0,0,410471813400,0
0,0,0,0,0,0,0,0,0,113200
0,0,0,0,0,0,0,0,418859640600,0
0,0,0,0,0,0,0,0,0,99500
