title_id	ordering	type
tt0013468	1	imdbDisplay
tt0013631	3	imdbDisplay
tt0013654	7	imdbDisplay
tt0013719	6	imdbDisplay
tt0013770	2	original
tt0013813	1	original
tt0013824	3	original
tt0013835	1	imdbDisplay
tt0013838	2	imdbDisplay
tt0013966	6	imdbDisplay
tt0014339	2	imdbDisplay
tt0014353	3	imdbDisplay
tt0014405	5	imdbDisplay
tt0014482	4	imdbDisplay
tt0014601	9	imdbDisplay
tt0014667	5	imdbDisplay
tt0014695	5	imdbDisplay
tt0014937	1	imdbDisplay
tt0015183	1	imdbDisplay
tt0015337	7	imdbDisplay
tt0015348	1	imdbDisplay
tt0015557	4	imdbDisplay
tt0015863	2	alternative
tt0015895	3	imdbDisplay
tt0015932	3	imdbDisplay
tt0016023	9	working
tt0016049	5	imdbDisplay
tt0016053	2	imdbDisplay
tt0016127	12	original
tt0016172	5	imdbDisplay
tt0016177	5	imdbDisplay
tt0016193	3	imdbDisplay
tt0016259	3	imdbDisplay
tt0016276	7	imdbDisplay
tt0016333	5	imdbDisplay
tt0016466	1	imdbDisplay
tt0016506	2	imdbDisplay
tt0016530	5	imdbDisplay
tt0016615	5	imdbDisplay
tt0016619	3	imdbDisplay
tt0016756	1	original
tt0016765	2	original
tt0016839	2	imdbDisplay
tt0016901	1	original
tt0016994	4	original
tt0017003	4	imdbDisplay
tt0017007	4	alternative
tt0017088	1	imdbDisplay
tt0017112	1	imdbDisplay
tt0017136	7	imdbDisplay
tt0017210	4	imdbDisplay
tt0017242	8	imdbDisplay
tt0017262	2	original
tt0017337	3	original
tt0017410	3	imdbDisplay
tt0017464	3	imdbDisplay
tt0017516	3	imdbDisplay
tt0017590	1	original
tt0017619	1	original
tt0017728	1	imdbDisplay
tt0017784	5	imdbDisplay
tt0017845	4	original
tt0017859	2	original
tt0017869	1	original
tt0017901	3	imdbDisplay
tt0018107	10	imdbDisplay
tt0018122	1	imdbDisplay
tt0018154	3	imdbDisplay
tt0018185	4	imdbDisplay
tt0018207	3	alternative
tt0018320	1	original
tt0018384	5	original
tt0018440	7	imdbDisplay
tt0018456	6	imdbDisplay
tt0018462	1	imdbDisplay
tt0018505	26	imdbDisplay
tt0018520	1	imdbDisplay
tt0018622	16	imdbDisplay
tt0018716	1	original
tt0018728	3	original
tt0018742	1	alternative
tt0018811	1	original
tt0018994	3	imdbDisplay
tt0019019	3	imdbDisplay
tt0019053	6	imdbDisplay
tt0019159	6	imdbDisplay
tt0019282	4	imdbDisplay
tt0019328	3	imdbDisplay
tt0019365	1	imdbDisplay
tt0019405	7	imdbDisplay
tt0019436	5	imdbDisplay
tt0019444	6	imdbDisplay
tt0019558	14	original
tt0019597	2	original
tt0019729	11	imdbDisplay
tt0019773	8	imdbDisplay
tt0019814	2	imdbDisplay
tt0019944	2	original
tt0019979	4	original
tt0020004	12	imdbDisplay
tt0020154	1	original
tt0020391	1	imdbDisplay
tt0020440	4	original
tt0020570	6	imdbDisplay
tt0020594	4	imdbDisplay
tt0020768	3	imdbDisplay
tt0020774	4	alternative
tt0020938	4	imdbDisplay
tt0021013	7	imdbDisplay
tt0021137	1	original
tt0021164	2	imdbDisplay
tt0021196	2	original
tt0021287	4	imdbDisplay
tt0021379	1	original
tt0021436	1	imdbDisplay
tt0021456	1	imdbDisplay
tt0021608	3	original
tt0021698	1	imdbDisplay
tt0021778	4	imdbDisplay
tt0021821	4	original
tt0021845	3	original
tt0021874	5	original
tt0021900	2	imdbDisplay
tt0021976	1	imdbDisplay
tt0022017	10	imdbDisplay
tt0022292	2	imdbDisplay
tt0022353	14	imdbDisplay
tt0022504	1	imdbDisplay
tt0022574	4	imdbDisplay
tt0022597	4	original
tt0022617	5	working
tt0022634	5	imdbDisplay
tt0022641	24	imdbDisplay
tt0022685	18	imdbDisplay
tt0022816	1	imdbDisplay
tt0023065	2	original
tt0023070	6	original
tt0023071	5	original
tt0023158	6	imdbDisplay
tt0023209	4	imdbDisplay
tt0023216	4	imdbDisplay
tt0023311	2	imdbDisplay
tt0023359	3	alternative
tt0023450	7	imdbDisplay
tt0023516	2	imdbDisplay
tt0023539	7	original
tt0023622	2	working
tt0023629	1	imdbDisplay
tt0023634	17	imdbDisplay
tt0023634	7	imdbDisplay
tt0023654	3	original
tt0023773	4	imdbDisplay
tt0023847	15	imdbDisplay
tt0023882	4	original
tt0023938	5	imdbDisplay
tt0023939	9	imdbDisplay
tt0023969	4	imdbDisplay
tt0024003	1	original
tt0024061	4	imdbDisplay
tt0024099	2	imdbDisplay
tt0024184	10	imdbDisplay
tt0024193	1	original
tt0024218	3	imdbDisplay
tt0024336	7	imdbDisplay
tt0024434	4	imdbDisplay
tt0024494	5	imdbDisplay
tt0024568	1	original
tt0024576	2	imdbDisplay
tt0024744	2	imdbDisplay
tt0024792	12	imdbDisplay
tt0024875	1	working
tt0024932	7	original
tt0024933	5	imdbDisplay
tt0024981	8	imdbDisplay
tt0025007	2	imdbDisplay
tt0025126	12	imdbDisplay
tt0025133	11	imdbDisplay
tt0025189	5	imdbDisplay
tt0025191	22	imdbDisplay
tt0025224	2	original
tt0025239	5	imdbDisplay
tt0025253	1	imdbDisplay
tt0025523	2	imdbDisplay
tt0025591	30	imdbDisplay
tt0025610	8	imdbDisplay
tt0025747	2	original
tt0025844	2	imdbDisplay
tt0025915	13	imdbDisplay
tt0026005	1	imdbDisplay
tt0026027	4	imdbDisplay
tt0026042	2	original
tt0026047	9	original
tt0026174	30	imdbDisplay
tt0026249	15	imdbDisplay
tt0026452	10	imdbDisplay
tt0026460	2	imdbDisplay
tt0026584	4	imdbDisplay
tt0026588	4	imdbDisplay
tt0026612	6	imdbDisplay
tt0026903	2	original
tt0026903	3	imdbDisplay
tt0026940	5	imdbDisplay
tt0027131	6	imdbDisplay
tt0027155	6	imdbDisplay
tt0027171	10	imdbDisplay
tt0027196	7	imdbDisplay
tt0027238	10	imdbDisplay
tt0027287	1	original
tt0027338	3	imdbDisplay
tt0027400	7	imdbDisplay
tt0027470	4	imdbDisplay
tt0027628	3	imdbDisplay
tt0027660	16	imdbDisplay
tt0027754	3	imdbDisplay
tt0027754	8	imdbDisplay
tt0027774	1	imdbDisplay
tt0027818	12	imdbDisplay
tt0027819	2	imdbDisplay
tt0027866	7	imdbDisplay
tt0028068	2	original
tt0028071	1	original
tt0028096	29	imdbDisplay
tt0028171	4	imdbDisplay
tt0028212	30	original
tt0028329	1	imdbDisplay
tt0028352	5	imdbDisplay
tt0028357	2	working
tt0028359	16	alternative
tt0028378	7	imdbDisplay
tt0028402	2	imdbDisplay
tt0028464	2	imdbDisplay
tt0028613	2	original
tt0028740	1	imdbDisplay
tt0028852	3	imdbDisplay
tt0028943	1	imdbDisplay
tt0029009	5	imdbDisplay
tt0029036	13	imdbDisplay
tt0029039	8	imdbDisplay
tt0029047	23	alternative
tt0029087	14	imdbDisplay
tt0029160	2	imdbDisplay
tt0029217	26	imdbDisplay
tt0029238	6	imdbDisplay
tt0029309	1	imdbDisplay
tt0029311	1	original
tt0029405	15	imdbDisplay
tt0029453	30	imdbDisplay
tt0029492	1	imdbDisplay
tt0029529	1	original
tt0029594	8	imdbDisplay
tt0029606	29	imdbDisplay
tt0029617	11	imdbDisplay
tt0029626	7	imdbDisplay
tt0029682	2	imdbDisplay
tt0029747	2	alternative
tt0029772	4	imdbDisplay
tt0029860	9	imdbDisplay
tt0029870	26	imdbDisplay
tt0029921	2	imdbDisplay
tt0029950	17	imdbDisplay
tt0030002	5	original
tt0030011	11	imdbDisplay
tt0030021	3	imdbDisplay
tt0030027	5	imdbDisplay
tt0030051	2	imdbDisplay
tt0030211	1	imdbDisplay
tt0030216	22	imdbDisplay
tt0030252	13	alternative
tt0030295	4	imdbDisplay
tt0030341	33	imdbDisplay
tt0030341	37	imdbDisplay
tt0030415	1	original
tt0030484	1	imdbDisplay
tt0030490	13	original
tt0030652	2	tv
tt0030705	12	original
tt0030777	1	imdbDisplay
tt0030808	14	imdbDisplay
tt0030824	22	imdbDisplay
tt0030884	1	imdbDisplay
tt0030897	7	imdbDisplay
tt0031178	1	original
tt0031208	1	imdbDisplay
tt0031247	1	original
tt0031277	12	alternative
tt0031299	6	imdbDisplay
tt0031334	3	imdbDisplay
tt0031337	5	imdbDisplay
tt0031466	6	imdbDisplay
tt0031512	2	imdbDisplay
tt0031537	8	imdbDisplay
tt0031568	1	original
tt0031584	2	original
tt0031602	4	imdbDisplay
tt0031606	1	original
tt0031708	6	imdbDisplay
tt0031761	8	imdbDisplay
tt0031773	3	imdbDisplay
tt0031789	9	imdbDisplay
tt0031891	7	original
tt0031957	4	imdbDisplay
tt0031973	2	imdbDisplay
tt0032015	1	imdbDisplay
tt0032138	72	imdbDisplay
tt0032265	1	imdbDisplay
tt0032269	9	imdbDisplay
tt0032367	1	original
tt0032388	9	alternative
tt0032420	1	imdbDisplay
tt0032428	3	imdbDisplay
tt0032440	3	original
tt0032457	7	imdbDisplay
tt0032467	5	imdbDisplay
tt0032601	5	imdbDisplay
tt0032618	5	imdbDisplay
tt0032653	19	imdbDisplay
tt0032720	3	imdbDisplay
tt0032735	2	original
tt0032788	1	imdbDisplay
tt0033021	34	working
tt0033083	14	imdbDisplay
tt0033092	10	imdbDisplay
tt0033138	5	imdbDisplay
tt0033145	8	imdbDisplay
tt0033167	15	original
tt0033231	3	original
tt0033238	11	imdbDisplay
tt0033408	1	imdbDisplay
tt0033435	16	original
tt0033526	2	original
tt0033608	10	imdbDisplay
tt0033717	13	imdbDisplay
tt0033755	1	working
tt0033825	2	imdbDisplay
tt0033835	5	imdbDisplay
tt0033900	3	imdbDisplay
tt0033930	10	imdbDisplay
tt0033942	7	imdbDisplay
tt0033945	14	alternative
tt0033987	6	imdbDisplay
tt0033993	6	imdbDisplay
tt0034076	10	imdbDisplay
tt0034093	21	imdbDisplay
tt0034124	7	original
tt0034146	6	dvd
tt0034175	9	imdbDisplay
tt0034194	2	original
tt0034199	4	imdbDisplay
tt0034241	27	original
tt0034266	8	imdbDisplay
tt0034370	21	imdbDisplay
tt0034393	10	imdbDisplay
tt0034398	10	imdbDisplay
tt0034398	25	imdbDisplay
tt0034541	4	imdbDisplay
tt0034607	2	imdbDisplay
tt0034654	7	imdbDisplay
tt0034672	3	imdbDisplay
tt0034746	25	imdbDisplay
tt0034753	4	imdbDisplay
tt0034883	3	imdbDisplay
tt0034996	5	imdbDisplay
tt0035018	3	imdbDisplay
tt0035024	8	original
tt0035123	3	imdbDisplay
tt0035154	1	alternative
tt0035279	9	imdbDisplay
tt0035280	1	imdbDisplay
tt0035303	1	original
tt0035326	2	imdbDisplay
tt0035336	1	imdbDisplay
tt0035450	5	imdbDisplay
tt0035575	1	imdbDisplay
tt0035628	11	alternative
tt0035636	22	imdbDisplay
tt0035651	7	imdbDisplay
tt0035669	15	imdbDisplay
tt0035703	5	imdbDisplay
tt0035735	9	imdbDisplay
tt0035799	27	imdbDisplay
tt0035856	7	original
tt0035862	4	imdbDisplay
tt0035899	25	imdbDisplay
tt0035942	4	imdbDisplay
tt0036108	2	original
tt0036126	23	imdbDisplay
tt0036172	27	imdbDisplay
tt0036241	6	imdbDisplay
tt0036348	24	imdbDisplay
tt0036393	1	alternative
tt0036418	2	imdbDisplay
tt0036591	9	imdbDisplay
tt0036625	15	imdbDisplay
tt0036762	2	imdbDisplay
tt0036855	36	imdbDisplay
tt0036868	36	imdbDisplay
tt0036883	5	imdbDisplay
tt0036910	17	imdbDisplay
tt0036952	6	imdbDisplay
tt0036969	29	imdbDisplay
tt0036972	10	original
tt0037021	2	original
tt0037024	9	imdbDisplay
tt0037055	12	imdbDisplay
tt0037147	2	imdbDisplay
tt0037154	17	imdbDisplay
tt0037232	5	imdbDisplay
tt0037263	14	imdbDisplay
tt0037382	10	imdbDisplay
tt0037382	6	imdbDisplay
tt0037469	9	imdbDisplay
tt0037576	18	imdbDisplay
tt0037595	24	imdbDisplay
tt0037602	2	imdbDisplay
tt0037646	8	imdbDisplay
tt0037653	3	imdbDisplay
tt0037661	9	imdbDisplay
tt0037690	4	imdbDisplay
tt0037701	6	imdbDisplay
tt0037771	8	imdbDisplay
tt0037793	12	working
tt0037832	18	imdbDisplay
tt0037870	7	imdbDisplay
tt0037910	2	imdbDisplay
tt0037936	1	original
tt0038056	1	imdbDisplay
tt0038057	18	imdbDisplay
tt0038066	2	original
tt0038109	24	imdbDisplay
tt0038127	1	imdbDisplay
tt0038267	10	imdbDisplay
tt0038292	2	imdbDisplay
tt0038377	5	imdbDisplay
tt0038492	13	imdbDisplay
tt0038573	2	imdbDisplay
tt0038574	7	imdbDisplay
tt0038615	3	imdbDisplay
tt0038629	2	original
tt0038650	17	imdbDisplay
tt0038681	6	imdbDisplay
tt0038747	13	imdbDisplay
tt0038792	4	imdbDisplay
tt0038926	1	imdbDisplay
tt0038955	6	imdbDisplay
tt0039050	3	imdbDisplay
tt0039139	2	original
tt0039234	14	imdbDisplay
tt0039234	15	imdbDisplay
tt0039394	15	imdbDisplay
tt0039404	38	imdbDisplay
tt0039433	2	original
tt0039471	10	imdbDisplay
tt0039472	3	imdbDisplay
tt0039499	1	original
tt0039536	5	imdbDisplay
tt0039543	15	imdbDisplay
tt0039596	2	imdbDisplay
tt0039712	1	imdbDisplay
tt0039739	7	original
tt0039793	4	imdbDisplay
tt0039818	10	alternative
tt0039821	15	imdbDisplay
tt0039852	13	imdbDisplay
tt0039882	4	imdbDisplay
tt0039904	1	imdbDisplay
tt0040098	20	imdbDisplay
tt0040157	1	imdbDisplay
tt0040282	1	original
tt0040309	3	imdbDisplay
tt0040331	4	imdbDisplay
tt0040407	7	imdbDisplay
tt0040501	22	imdbDisplay
tt0040506	25	imdbDisplay
tt0040507	9	imdbDisplay
tt0040536	29	imdbDisplay
tt0040609	4	imdbDisplay
tt0040626	16	original
tt0040653	1	imdbDisplay
tt0040731	7	original
tt0040809	17	imdbDisplay
tt0040834	22	imdbDisplay
tt0040834	24	imdbDisplay
tt0040876	46	imdbDisplay
tt0040897	39	imdbDisplay
tt0040908	3	imdbDisplay
tt0040920	4	imdbDisplay
tt0040970	9	imdbDisplay
tt0041125	7	imdbDisplay
tt0041154	30	imdbDisplay
tt0041172	19	imdbDisplay
tt0041237	3	imdbDisplay
tt0041270	1	imdbDisplay
tt0041448	2	imdbDisplay
tt0041453	9	imdbDisplay
tt0041474	4	imdbDisplay
tt0041486	3	imdbDisplay
tt0041506	9	alternative
tt0041571	12	original
tt0041615	3	imdbDisplay
tt0041692	5	imdbDisplay
tt0041716	26	imdbDisplay
tt0041749	14	imdbDisplay
tt0041838	9	imdbDisplay
tt0041842	9	original
tt0041859	4	imdbDisplay
tt0041874	1	imdbDisplay
tt0041875	3	original
tt0041876	2	original
tt0041891	2	imdbDisplay
tt0041948	33	imdbDisplay
tt0041958	8	imdbDisplay
tt0041967	4	alternative
tt0041983	20	imdbDisplay
tt0041992	5	imdbDisplay
tt0042017	3	imdbDisplay
tt0042040	16	dvd
tt0042041	40	imdbDisplay
tt0042144	3	imdbDisplay
tt0042194	4	imdbDisplay
tt0042195	16	imdbDisplay
tt0042200	21	imdbDisplay
tt0042324	6	original
tt0042326	5	imdbDisplay
tt0042341	6	original
tt0042387	2	imdbDisplay
tt0042475	5	imdbDisplay
tt0042477	20	imdbDisplay
tt0042507	3	imdbDisplay
tt0042579	23	imdbDisplay
tt0042594	9	imdbDisplay
tt0042626	9	imdbDisplay
tt0042644	20	imdbDisplay
tt0042648	13	imdbDisplay
tt0042674	4	imdbDisplay
tt0042675	2	original
tt0042810	4	imdbDisplay
tt0042896	3	imdbDisplay
tt0042897	14	imdbDisplay
tt0042951	8	imdbDisplay
tt0042982	15	imdbDisplay
tt0043015	3	imdbDisplay
tt0043019	7	imdbDisplay
tt0043045	5	imdbDisplay
tt0043132	15	imdbDisplay
tt0043153	29	imdbDisplay
tt0043155	1	imdbDisplay
tt0043161	2	original
tt0043258	2	imdbDisplay
tt0043263	5	imdbDisplay
tt0043303	8	imdbDisplay
tt0043311	6	original
tt0043363	17	imdbDisplay
tt0043391	12	imdbDisplay
tt0043436	14	imdbDisplay
tt0043503	9	festival
tt0043563	5	imdbDisplay
tt0043566	4	imdbDisplay
tt0043577	10	imdbDisplay
tt0043607	1	imdbDisplay
tt0043608	1	imdbDisplay
tt0043644	4	imdbDisplay
tt0043760	3	imdbDisplay
tt0043768	8	imdbDisplay
tt0043778	15	imdbDisplay
tt0043795	12	imdbDisplay
tt0043906	4	imdbDisplay
tt0043944	2	imdbDisplay
tt0043959	16	imdbDisplay
tt0043959	2	imdbDisplay
tt0043970	4	imdbDisplay
tt0043992	16	imdbDisplay
tt0044030	18	imdbDisplay
tt0044036	5	imdbDisplay
tt0044118	1	imdbDisplay
tt0044125	4	original
tt0044260	2	original
tt0044313	5	imdbDisplay
tt0044331	19	imdbDisplay
tt0044598	1	imdbDisplay
tt0044630	11	imdbDisplay
tt0044664	3	imdbDisplay
tt0044760	28	imdbDisplay
tt0044812	6	imdbDisplay
tt0044818	2	imdbDisplay
tt0044859	17	imdbDisplay
tt0044876	7	imdbDisplay
tt0044921	10	imdbDisplay
tt0044954	6	imdbDisplay
tt0044972	6	imdbDisplay
tt0044976	2	original
tt0044985	8	imdbDisplay
tt0045020	10	imdbDisplay
tt0045040	6	imdbDisplay
tt0045061	3	imdbDisplay
tt0045081	14	imdbDisplay
tt0045191	1	imdbDisplay
tt0045191	7	original
tt0045349	6	imdbDisplay
tt0045431	2	imdbDisplay
tt0045432	1	imdbDisplay
tt0045478	2	imdbDisplay
tt0045585	12	imdbDisplay
tt0045646	15	imdbDisplay
tt0045794	1	imdbDisplay
tt0045806	3	original
tt0045821	24	imdbDisplay
tt0046042	1	imdbDisplay
tt0046159	7	imdbDisplay
tt0046187	13	imdbDisplay
tt0046223	4	imdbDisplay
tt0046249	1	imdbDisplay
tt0046267	16	imdbDisplay
tt0046269	6	imdbDisplay
tt0046271	4	imdbDisplay
tt0046279	1	imdbDisplay
tt0046280	31	imdbDisplay
tt0046325	4	imdbDisplay
tt0046427	2	imdbDisplay
tt0046429	11	imdbDisplay
tt0046432	1	imdbDisplay
tt0046441	4	original
tt0046470	3	imdbDisplay
tt0046480	15	alternative
tt0046491	2	original
tt0046547	4	imdbDisplay
tt0046548	9	imdbDisplay
tt0046593	14	imdbDisplay
tt0046681	1	original
tt0046828	15	imdbDisplay
tt0046851	12	imdbDisplay
tt0046865	18	imdbDisplay
tt0046868	1	imdbDisplay
tt0046894	1	imdbDisplay
tt0046906	15	imdbDisplay
tt0046907	11	imdbDisplay
tt0046910	5	original
tt0046952	1	original
tt0047044	1	imdbDisplay
tt0047091	3	alternative
tt0047112	2	imdbDisplay
tt0047136	15	imdbDisplay
tt0047162	8	imdbDisplay
tt0047188	18	imdbDisplay
tt0047258	3	imdbDisplay
tt0047323	6	imdbDisplay
tt0047406	4	imdbDisplay
tt0047424	20	imdbDisplay
tt0047484	20	imdbDisplay
tt0047504	2	original
tt0047507	3	imdbDisplay
tt0047567	15	imdbDisplay
tt0047579	2	imdbDisplay
tt0047590	14	imdbDisplay
tt0047630	30	imdbDisplay
tt0047781	2	imdbDisplay
tt0047835	12	imdbDisplay
tt0047871	5	imdbDisplay
tt0047886	6	imdbDisplay
tt0048044	22	imdbDisplay
tt0048065	2	imdbDisplay
tt0048078	6	imdbDisplay
tt0048094	4	imdbDisplay
tt0048152	11	imdbDisplay
tt0048230	2	imdbDisplay
tt0048274	10	working
tt0048390	8	imdbDisplay
tt0048458	10	imdbDisplay
tt0048467	1	imdbDisplay
tt0048473	7	imdbDisplay
tt0048513	2	imdbDisplay
tt0048576	3	imdbDisplay
tt0048724	9	imdbDisplay
tt0049006	6	imdbDisplay
tt0049012	19	imdbDisplay
tt0049087	5	imdbDisplay
tt0049092	8	imdbDisplay
tt0049104	2	original
tt0049153	7	imdbDisplay
tt0049185	7	original
tt0049257	2	working
tt0049287	16	imdbDisplay
tt0049287	8	imdbDisplay
tt0049343	3	imdbDisplay
tt0049349	1	imdbDisplay
tt0049363	11	imdbDisplay
tt0049372	3	imdbDisplay
tt0049414	26	imdbDisplay
tt0049431	20	imdbDisplay
tt0049456	29	imdbDisplay
tt0049513	14	imdbDisplay
tt0049513	32	imdbDisplay
tt0049593	34	imdbDisplay
tt0049681	1	imdbDisplay
tt0049696	20	imdbDisplay
tt0049712	1	original
tt0049755	2	imdbDisplay
tt0049828	15	original
tt0049841	9	imdbDisplay
tt0049940	1	imdbDisplay
tt0049949	2	imdbDisplay
tt0049972	3	imdbDisplay
tt0050017	3	imdbDisplay
tt0050039	3	imdbDisplay
tt0050091	21	tv
tt0050194	9	imdbDisplay
tt0050209	6	imdbDisplay
tt0050230	3	original
tt0050237	19	imdbDisplay
tt0050252	2	imdbDisplay
tt0050265	4	imdbDisplay
tt0050280	17	imdbDisplay
tt0050350	2	original
tt0050402	2	original
tt0050424	5	working
tt0050489	4	imdbDisplay
tt0050556	27	imdbDisplay
tt0050658	29	imdbDisplay
tt0050670	7	tv
tt0050725	9	imdbDisplay
tt0050737	5	imdbDisplay
tt0050740	2	imdbDisplay
tt0050762	2	original
tt0050797	32	imdbDisplay
tt0050863	5	imdbDisplay
tt0050873	17	alternative
tt0050882	10	imdbDisplay
tt0050954	1	original
tt0051002	4	original
tt0051133	27	imdbDisplay
tt0051173	11	imdbDisplay
tt0051186	5	imdbDisplay
tt0051221	6	imdbDisplay
tt0051349	5	imdbDisplay
tt0051365	21	alternative
tt0051394	27	imdbDisplay
tt0051405	6	imdbDisplay
tt0051406	5	imdbDisplay
tt0051435	16	imdbDisplay
tt0051439	9	imdbDisplay
tt0051469	2	imdbDisplay
tt0051616	16	imdbDisplay
tt0051655	18	imdbDisplay
tt0051734	1	imdbDisplay
tt0051745	11	imdbDisplay
tt0051785	4	original
tt0051793	2	imdbDisplay
tt0051795	5	working
tt0051829	1	original
tt0052050	16	imdbDisplay
tt0052070	1	original
tt0052097	18	imdbDisplay
tt0052242	10	imdbDisplay
tt0052280	10	imdbDisplay
tt0052327	18	imdbDisplay
tt0052357	64	imdbDisplay
tt0052397	9	imdbDisplay
tt0052407	3	imdbDisplay
tt0052507	7	imdbDisplay
tt0052533	10	imdbDisplay
tt0052591	3	original
tt0052614	5	imdbDisplay
tt0052629	16	imdbDisplay
tt0052686	5	imdbDisplay
tt0052756	4	original
tt0052757	15	imdbDisplay
tt0052759	11	imdbDisplay
tt0052763	2	imdbDisplay
tt0052771	23	imdbDisplay
tt0052773	18	alternative
tt0052800	1	original
tt0052932	1	imdbDisplay
tt0052958	1	original
tt0052958	6	imdbDisplay
tt0053049	1	imdbDisplay
tt0053059	9	imdbDisplay
tt0053065	23	imdbDisplay
tt0053107	2	original
tt0053125	26	imdbDisplay
tt0053143	18	imdbDisplay
tt0053151	8	imdbDisplay
tt0053178	3	original
tt0053225	10	imdbDisplay
tt0053242	15	alternative
tt0053253	2	imdbDisplay
tt0053279	15	imdbDisplay
tt0053312	3	original
tt0053338	3	imdbDisplay
tt0053346	2	video
tt0053445	16	imdbDisplay
tt0053448	6	tv
tt0053501	2	original
tt0053525	4	original
tt0053646	2	original
tt0053676	7	imdbDisplay
tt0053714	3	imdbDisplay
tt0053719	17	imdbDisplay
tt0053729	10	imdbDisplay
tt0053747	4	alternative
tt0053807	4	imdbDisplay
tt0053834	3	imdbDisplay
tt0053850	5	original
tt0053864	1	imdbDisplay
tt0053903	19	imdbDisplay
tt0053935	14	imdbDisplay
tt0054038	7	imdbDisplay
tt0054067	36	alternative
tt0054068	5	original
tt0054120	2	imdbDisplay
tt0054177	13	imdbDisplay
tt0054271	15	imdbDisplay
tt0054326	20	imdbDisplay
tt0054326	24	imdbDisplay
tt0054333	11	imdbDisplay
tt0054357	26	imdbDisplay
tt0054362	2	original
tt0054415	3	imdbDisplay
tt0054428	20	imdbDisplay
tt0054463	9	imdbDisplay
tt0054495	3	imdbDisplay
tt0054656	1	imdbDisplay
tt0054692	11	imdbDisplay
tt0054693	13	working
