title_id	genre
tt0101026	Comedy
tt0101026	Crime
tt0101026	Drama
tt1189073	Drama
tt1189073	Horror
tt1189073	Mystery
tt0077631	Comedy
tt0077631	Musical
tt0077631	Romance
tt0198021	Comedy
tt0198021	Drama
tt0198021	Romance
tt0120791	Comedy
tt0120791	Drama
tt0120791	Fantasy
tt0108149	Comedy
tt0108149	Drama
tt0108149	Mystery
tt0119217	Drama
tt0119217	Romance
tt0134119	Crime
tt0134119	Drama
tt0134119	Thriller
tt3659388	Adventure
tt3659388	Drama
tt3659388	Sci-Fi
tt0407887	Crime
tt0407887	Drama
tt0407887	Thriller
tt0103594	Adventure
tt0103594	Biography
tt0103594	Drama
tt0099699	Comedy
tt0099699	Drama
tt0099699	Romance
tt0099334	Comedy
tt0099334	Drama
tt0099334	History
tt0120744	Action
tt0120744	Adventure
tt0120744	Drama
tt0375679	Crime
tt0375679	Drama
tt0375679	Thriller
tt0129387	Comedy
tt0129387	Romance
tt0097240	Crime
tt0097240	Drama
tt4003440	Crime
tt4003440	Drama
tt4003440	Horror
tt0496343	Comedy
tt0496343	Crime
tt0496343	Drama
tt0112679	Drama
tt0112679	Romance
tt5592146	Comedy
tt0084652	Thriller
tt0081858	Drama
tt0081858	Romance
tt0108778	Comedy
tt0108778	Romance
tt1754944	Romance
tt0031971	Adventure
tt0031971	Drama
tt0031971	Western
tt0056217	Drama
tt0056217	Western
tt0045061	Comedy
tt0045061	Drama
tt0045061	Romance
tt0032551	Drama
tt0083658	Action
tt0083658	Drama
tt0083658	Sci-Fi
tt0378194	Action
tt0378194	Crime
tt0378194	Thriller
tt0094291	Crime
tt0094291	Drama
tt0088161	Comedy
tt0088161	Fantasy
tt0088161	Romance
tt1640459	Action
tt1640459	Comedy
tt1640459	Horror
tt0091209	Action
tt0091209	Thriller
tt0401792	Crime
tt0401792	Thriller
tt0087803	Drama
tt0087803	Sci-Fi
tt0080678	Biography
tt0080678	Drama
tt0078748	Horror
tt0078748	Sci-Fi
tt1340800	Drama
tt1340800	Mystery
tt1340800	Thriller
tt0121765	Action
tt0121765	Adventure
tt0121765	Fantasy
tt0167261	Action
tt0167261	Adventure
tt0167261	Drama
tt0070917	Horror
tt0070917	Mystery
tt0070917	Thriller
tt0120737	Action
tt0120737	Adventure
tt0120737	Drama
tt0053291	Comedy
tt0053291	Music
tt0053291	Romance
tt0053604	Comedy
tt0053604	Drama
tt0053604	Romance
tt0107050	Comedy
tt0107050	Drama
tt0107050	Romance
tt0104348	Crime
tt0104348	Drama
tt0104348	Mystery
tt0086066	Crime
tt0086066	Drama
tt0090060	Drama
tt0090060	Romance
tt0105793	Comedy
tt0105793	Music
tt1291580	Biography
tt1291580	Drama
tt1291580	Music
tt0060424	Comedy
tt0060424	Romance
tt0063374	Comedy
tt0072251	Action
tt0072251	Crime
tt0072251	Thriller
tt0056923	Comedy
tt0056923	Mystery
tt0056923	Romance
tt2527336	Action
tt2527336	Adventure
tt2527336	Fantasy
tt0063951	Adventure
tt0063951	Animation
tt0063951	Comedy
tt0074028	Comedy
tt0074028	Family
tt0074028	Music
tt0098724	Drama
tt0402711	Comedy
tt0402711	Crime
tt0402711	Drama
tt2395427	Action
tt2395427	Adventure
tt2395427	Sci-Fi
tt2741602	Crime
tt2741602	Drama
tt2741602	Mystery
tt0109045	Comedy
tt0109045	Music
tt0165854	Crime
tt0165854	Drama
tt0165854	Mystery
tt1047011	Comedy
tt1047011	Drama
tt1047011	Music
tt1385826	Romance
tt1385826	Sci-Fi
tt1385826	Thriller
tt0126604	Comedy
tt0126604	Drama
tt0095270	Comedy
tt0095270	Drama
tt0095270	Family
tt0111127	Comedy
tt0111127	Crime
tt0111127	Thriller
tt0043014	Drama
tt0043014	Film-Noir
tt0047437	Comedy
tt0047437	Drama
tt0047437	Romance
tt0067992	Family
tt0067992	Fantasy
tt0067992	Musical
tt0072431	Comedy
tt0098282	Comedy
tt0098282	Crime
tt0063462	Comedy
tt0063462	Music
tt0068687	Comedy
tt0068687	Drama
tt0068687	Romance
tt0048445	Comedy
tt0048445	Drama
tt0048445	Musical
tt0058808	Comedy
tt0058808	Family
tt0046250	Comedy
tt0046250	Romance
tt0040876	Action
tt0040876	Adventure
tt0040876	Drama
tt0049578	Comedy
tt0049578	Musical
tt0049578	Romance
tt0041928	Biography
tt0041928	Drama
tt0041928	Romance
tt0046963	Drama
tt0046963	Romance
tt0037008	Drama
tt0037008	Film-Noir
tt0037008	Mystery
tt0032976	Drama
tt0032976	Film-Noir
tt0032976	Mystery
tt0051459	Drama
tt0088170	Action
tt0088170	Adventure
tt0088170	Sci-Fi
tt0104466	Comedy
tt0104466	Drama
tt0104466	Romance
tt0099363	Drama
tt0099363	Horror
tt0099363	Romance
tt0085811	Action
tt0085811	Adventure
tt0085811	Fantasy
tt0112896	Comedy
tt0112896	Fantasy
tt0112896	Horror
tt0319343	Adventure
tt0319343	Comedy
tt0319343	Family
tt1049413	Adventure
tt1049413	Animation
tt1049413	Comedy
tt0061619	Drama
tt0061619	Romance
tt0061619	Western
tt0065314	Comedy
tt0059798	Comedy
tt0059798	Drama
tt0059798	Romance
tt0054215	Horror
tt0054215	Mystery
tt0054215	Thriller
tt0050083	Crime
tt0050083	Drama
tt0074119	Drama
tt0074119	History
tt0074119	Thriller
tt0822854	Action
tt0822854	Drama
tt0822854	Thriller
tt0078346	Action
tt0078346	Adventure
tt0078346	Sci-Fi
tt0068473	Adventure
tt0068473	Drama
tt0068473	Thriller
tt0074958	Drama
tt0078924	Comedy
tt0078924	Family
tt0078924	Sci-Fi
tt4905966	Documentary
tt4905966	Family
tt4905966	Reality-TV
tt0095816	Action
tt0095816	Adventure
tt0095816	Biography
tt0072554	Comedy
tt0069658	Drama
tt0069658	Romance
tt0064177	Sci-Fi
tt0064177	Thriller
tt0067065	Action
tt0067065	Sci-Fi
tt0120338	Drama
tt0120338	Romance
tt0117731	Action
tt0117731	Adventure
tt0117731	Drama
tt0120844	Action
tt0120844	Adventure
tt0120844	Sci-Fi
tt0253754	Action
tt0253754	Adventure
tt0253754	Sci-Fi
tt0111280	Action
tt0111280	Adventure
tt0111280	Mystery
tt10293406	Drama
tt10293406	Romance
tt10293406	Western
tt2103085	Crime
tt2103085	Drama
tt2103085	Mystery
tt0107822	Drama
tt0107822	Music
tt0107822	Romance
tt0810784	Biography
tt0810784	Drama
tt0810784	Romance
tt0054225	Drama
tt0054225	Romance
tt0064116	Western
tt0057413	Comedy
tt0057413	Crime
tt0057413	Romance
tt0056801	Drama
tt0113492	Action
tt0113492	Crime
tt0113492	Sci-Fi
tt0093389	Biography
tt0093389	Drama
tt0093389	History
tt0110725	Action
tt0110725	Adventure
tt0110725	Thriller
tt0452631	Drama
tt0115571	Mystery
tt0115571	Sci-Fi
tt0115571	Thriller
tt0087921	Drama
tt0076723	Comedy
tt0076723	Drama
tt0076723	Sport
tt0140352	Biography
tt0140352	Drama
tt0140352	Thriller
tt0090685	Comedy
tt0090685	Romance
tt0090685	Sport
tt0102813	Animation
tt0102813	Comedy
tt0102813	Family
tt0085470	Comedy
tt0080487	Comedy
tt0080487	Sport
tt0075066	Comedy
tt0075066	Crime
tt0092325	Drama
tt0092325	Romance
tt0088583	Drama
tt0088583	History
tt0088583	Romance
tt0079240	Adventure
tt0079240	Crime
tt0079240	Drama
tt0062430	Drama
tt0062430	Music
tt0062430	Romance
tt0058972	Comedy
tt0058972	Family
tt0058972	Musical
tt0073971	Drama
tt0056241	Biography
tt0056241	Drama
tt0065466	Comedy
tt0065466	Drama
tt0065466	Music
tt2382298	Biography
tt2382298	Documentary
tt0075583	Talk-Show
tt0090523	Talk-Show
tt1561768	Action
tt1561768	Thriller
tt1561768	War
tt0330099	Drama
tt0106307	Comedy
tt0106307	Drama
tt0106307	Fantasy
tt0118789	Comedy
tt0118789	Drama
tt0118789	Romance
tt0092493	Action
tt0092493	Adventure
tt0092493	Comedy
tt0090555	Action
tt0090555	Adventure
tt0090555	Comedy
tt0360032	Comedy
tt0099018	Comedy
tt0099018	Drama
tt0100024	Comedy
tt0100024	Drama
tt0121164	Animation
tt0121164	Drama
tt0121164	Family
tt0120630	Adventure
tt0120630	Animation
tt0120630	Comedy
tt0147004	Comedy
tt0147004	Drama
tt0147004	Music
tt0086361	Drama
tt0086361	Music
tt0086361	Romance
tt1758692	Drama
tt1758692	Romance
tt0056758	Crime
tt0056758	Drama
tt0056758	Romance
tt0065272	Drama
tt0065272	Mystery
tt0065272	Romance
tt0042208	Crime
tt0042208	Drama
tt0042208	Film-Noir
tt0043265	Adventure
tt0043265	Drama
tt0043265	Romance
tt0071315	Drama
tt0071315	Mystery
tt0071315	Thriller
tt0040897	Adventure
tt0040897	Drama
tt0040897	Western
tt0068182	Action
tt0068182	Adventure
tt0068182	Biography
tt0083946	Adventure
tt0083946	Drama
tt0079641	Drama
tt0079641	Horror
tt0059578	Western
tt0119951	Biography
tt0119951	Comedy
tt0119951	Drama
tt0083441	Comedy
tt0083441	Music
tt0083441	Talk-Show
tt0115641	Adventure
tt0115641	Animation
tt0115641	Comedy
tt0106053	Comedy
tt0106053	Music
tt0106053	Talk-Show
tt0082121	Comedy
tt0082121	Drama
tt0081562	Comedy
tt0081562	Crime
tt0086393	Action
tt0086393	Adventure
tt0086393	Comedy
tt0420896	Documentary
tt1300854	Action
tt1300854	Adventure
tt1300854	Sci-Fi
tt0094012	Adventure
tt0094012	Comedy
tt0094012	Sci-Fi
tt0078133	Comedy
tt0095593	Comedy
tt0095593	Crime
tt0095593	Romance
tt0093936	Comedy
tt0093936	Romance
tt0101889	Comedy
tt0101889	Drama
tt0101889	Fantasy
tt0033873	Crime
tt0033873	Drama
tt0033873	Romance
tt0037988	Drama
tt0037988	Fantasy
tt0037988	Horror
tt0042192	Drama
tt0474499	Comedy
tt0474499	Talk-Show
tt0103466	Comedy
tt2248835	Horror
tt2248835	Thriller
tt0072584	Family
tt0072584	Game-Show
tt0095230	Comedy
tt0095230	Fantasy
tt0106761	Action
tt0106761	Adventure
tt0106761	Comedy
tt0110622	Comedy
tt0110622	Crime
tt0090493	News
tt0090493	Talk-Show
tt1620680	Adventure
tt1620680	Family
tt1620680	Fantasy
tt1327773	Biography
tt1327773	Drama
tt0088939	Drama
tt0059573	Drama
tt0059573	Music
tt0059573	Romance
tt0069113	Action
tt0069113	Adventure
tt0069113	Drama
tt0206314	Action
tt0206314	Mystery
tt0206314	Thriller
tt0318649	Action
tt0318649	Adventure
tt0318649	Comedy
tt0462504	Adventure
tt0462504	Biography
tt0462504	War
tt3450958	Action
tt3450958	Adventure
tt3450958	Drama
tt0041386	Drama
tt0041386	Romance
tt0053335	Action
tt0053335	Adventure
tt0053335	Romance
tt0044760	Adventure
tt0044760	Drama
tt0044760	Romance
tt0040076	Action
tt0040076	Adventure
tt0040076	Romance
tt0810913	Comedy
tt0120434	Comedy
tt0085995	Adventure
tt0085995	Comedy
tt1266020	Comedy
tt0059398	Musical
tt0116282	Crime
tt0116282	Thriller
tt0260758	Action
tt0260758	Adventure
tt0260758	Thriller
tt0055708	Comedy
tt0055708	Talk-Show
tt3402236	Crime
tt3402236	Drama
tt3402236	Mystery
tt7657566	Crime
tt7657566	Drama
tt7657566	Mystery
tt1349600	Comedy
tt1349600	Crime
tt1349600	Drama
tt0051201	Crime
tt0051201	Drama
tt0051201	Mystery
tt0066636	Action
tt0066636	Crime
tt0066636	Drama
tt0038669	Crime
tt0038669	Drama
tt0038669	Film-Noir
tt0102070	Action
tt0102070	Adventure
tt0102070	Comedy
tt0047264	Adventure
tt0047264	Drama
tt0047264	Thriller
tt0034891	Drama
tt0034891	War
tt0038363	Comedy
tt0038363	Fantasy
tt0064505	Action
tt0064505	Comedy
tt0064505	Crime
tt0037558	Drama
tt0037558	Romance
tt0037408	Comedy
tt0037408	Drama
tt0037408	Music
tt0042589	Comedy
tt0042589	Musical
tt0042589	Romance
tt0045702	Comedy
tt0045702	Musical
tt0045702	Romance
tt0037365	Comedy
tt0037365	Crime
tt0037365	Film-Noir
tt0439410	Action
tt0439410	Adventure
tt0439410	Comedy
tt0356150	Comedy
tt0115509	Adventure
tt0115509	Animation
tt0115509	Family
tt0082398	Action
tt0082398	Adventure
tt0082398	Thriller
tt0094074	Action
tt0094074	Adventure
tt0094074	Sci-Fi
tt0059319	Drama
tt0059319	Thriller
tt0091278	Action
tt0091278	Thriller
tt0091278	War
tt0060120	Action
tt0060120	Drama
tt0060120	Romance
tt0027125	Comedy
tt0027125	Musical
tt0027125	Romance
tt0057193	Action
tt0057193	Adventure
tt0057193	Comedy
tt0030241	Comedy
tt0030241	Romance
tt0036613	Comedy
tt0036613	Crime
tt0036613	Thriller
tt10749896	Biography
tt10749896	Documentary
tt10749896	Music
tt5164214	Action
tt5164214	Comedy
tt5164214	Crime
tt0054389	Crime
tt0054389	Drama
tt0054389	Thriller
tt0120663	Drama
tt0120663	Mystery
tt0120663	Thriller
tt1630029	Action
tt1630029	Adventure
tt1630029	Fantasy
tt4160708	Crime
tt4160708	Horror
tt4160708	Thriller
tt0091474	Crime
tt0091474	Mystery
tt0091474	Thriller
tt0499549	Action
tt0499549	Adventure
tt0499549	Fantasy
tt0000472	Drama
tt0000472	Short
tt0287024	Comedy
tt0287024	Crime
tt0287024	Short
tt0238498	Drama
tt0238498	Short
tt0780034	Comedy
tt0780034	Short
tt7286848	Drama
tt7286848	Short
tt10413648	Comedy
tt10413648	Crime
tt10413648	Drama
tt4320944	Crime
tt4320944	Drama
tt5674872	Comedy
tt5674872	Drama
tt8159330	Short
tt8159330	Thriller
tt11447658	Thriller
tt5834204	Drama
tt5834204	Sci-Fi
tt5834204	Thriller
tt7772602	Action
tt7772602	Crime
tt7772602	Horror
tt0812243	Comedy
tt0812243	Crime
tt0812243	Drama
tt3456414	Drama
tt0214520	Drama
tt0953318	Drama
tt0953318	Thriller
tt0115407	Crime
tt0115407	Drama
tt0803004	Documentary
tt0382960	Adventure
tt0382960	Comedy
tt0382960	Family
tt0108504	Drama
tt0108504	Romance
tt0108504	War
tt0090945	Comedy
tt0805414	Action
tt0805414	Crime
tt0805414	Drama
tt0806910	Crime
tt0806910	Drama
tt0806910	Mystery
tt0115088	Action
tt0115088	Adventure
tt0115088	Crime
tt0022458	Adventure
tt0022458	Drama
tt0022458	Romance
tt0018455	Drama
tt0018455	Romance
tt0013442	Fantasy
tt0013442	Horror
tt0015064	Drama
tt0144085	Adventure
tt0144085	Drama
tt0144085	War
tt19267756	Drama
tt19267756	Romance
tt1901871	Drama
tt1901871	Romance
tt2303077	Crime
tt2303077	Drama
tt2303077	Mystery
tt0102975	Action
tt0102975	Adventure
tt0102975	Sci-Fi
tt0102798	Action
tt0102798	Adventure
tt0102798	Drama
tt0107497	Crime
tt0107497	Mystery
tt0107497	Thriller
tt0113243	Crime
tt0113243	Drama
tt0113243	Romance
tt0053047	Comedy
tt0053047	Fantasy
tt0053047	Romance
tt0053674	Comedy
tt0053674	Drama
tt0053674	War
tt0060654	Crime
tt0060654	Drama
tt0049293	Comedy
tt0049293	Drama
tt6836936	Action
tt6836936	Thriller
tt7838252	Action
tt7838252	Crime
tt7838252	Drama
tt0264415	Action
tt0264415	Adventure
tt0264415	Comedy
tt6485666	Action
tt6485666	Thriller
tt0041507	Comedy
tt0041507	Musical
tt0041507	Romance
tt0041163	Action
tt0041163	Drama
tt0041163	History
tt0046807	Fantasy
tt0046807	Musical
tt0046807	Romance
tt0046816	Drama
tt0046816	War
tt0097757	Adventure
tt0097757	Animation
tt0097757	Comedy
tt0103639	Adventure
tt0103639	Animation
tt0103639	Comedy
tt0110357	Adventure
tt0110357	Animation
tt0110357	Drama
tt0126029	Adventure
tt0126029	Animation
tt0126029	Comedy
tt0282209	Fantasy
tt0282209	Horror
tt0282209	Mystery
tt0099044	Action
tt0099044	Comedy
tt0099044	Crime
tt0176269	Action
tt0176269	Sci-Fi
tt0108358	Biography
tt0108358	Drama
tt0108358	History
tt0096542	Action
tt0096542	Adventure
tt0096542	Crime
tt0098826	Comedy
tt0098826	Drama
tt0098826	Musical
tt0112022	Action
tt0112022	Crime
tt0112022	Drama
tt1070886	Horror
tt1070886	Thriller
tt0105151	Comedy
tt0105151	Crime
tt0105151	Drama
tt0085032	Drama
tt0085032	Romance
tt2435970	Drama
tt2435970	Mystery
tt2435970	Thriller
tt8478042	Drama
tt8478042	Short
tt0369610	Action
tt0369610	Adventure
tt0369610	Sci-Fi
tt0407304	Action
tt0407304	Adventure
tt0407304	Sci-Fi
tt2281587	Adventure
tt2281587	Comedy
tt2281587	Crime
tt0060801	Drama
tt0071042	Crime
tt0071042	Drama
tt0071042	Mystery
tt0080289	Crime
tt0080289	Drama
tt0081871	Adventure
tt0081871	Comedy
tt0081871	Sci-Fi
tt0092484	Crime
tt0092484	Drama
tt0092484	Mystery
tt0106598	Comedy
tt0106598	Sci-Fi
tt0111945	Comedy
tt0358082	Adventure
tt0358082	Animation
tt0358082	Comedy
tt1772341	Adventure
tt1772341	Animation
tt1772341	Comedy
tt4875844	Documentary
tt4875844	History
tt4875844	Sport
tt0202741	Comedy
tt0202741	Talk-Show
tt0814130	Comedy
tt0814130	Romance
tt0814130	Sport
tt1320253	Action
tt1320253	Adventure
tt1320253	Thriller
tt1764651	Action
tt1764651	Adventure
tt1764651	Thriller
tt0162065	Action
tt0162065	Drama
tt0162065	Fantasy
tt0412253	Crime
tt0412253	Drama
tt0412253	Mystery
tt3843168	Action
tt3843168	Comedy
tt3843168	Drama
tt2226342	Comedy
tt2226342	Drama
tt2226342	Mystery
tt3281796	Crime
tt3281796	Drama
tt0167735	Music
tt1839337	Game-Show
tt1839337	Music
tt1839337	Reality-TV
tt0236348	Comedy
tt0236348	Music
tt0261983	Drama
tt0261983	Horror
tt0261983	Mystery
tt0305224	Comedy
tt0126411	Adventure
tt0090466	Drama
tt0065335	Talk-Show
tt1068634	Documentary
tt1068634	War
tt0460810	Adventure
tt0460810	Comedy
tt0460810	Drama
tt0201694	Action
tt0201694	Comedy
tt0201694	Crime
tt0176318	Comedy
tt0176318	Drama
tt0485842	Comedy
tt0485842	Drama
tt0120762	Adventure
tt0120762	Animation
tt0120762	Comedy
tt0318155	Adventure
tt0318155	Animation
tt0318155	Comedy
tt0099472	Adventure
tt0099472	Animation
tt0099472	Comedy
tt0096438	Adventure
tt0096438	Animation
tt0096438	Comedy
tt0372799	Comedy
tt0372799	Drama
tt0372799	Romance
tt9459336	Comedy
tt0093088	Comedy
tt0093088	Horror
tt0075148	Drama
tt0075148	Sport
tt0081857	News
tt0205656	Talk-Show
tt0364782	Game-Show
tt0364782	Reality-TV
tt1898066	News
tt0443453	Comedy
tt0110478	Action
tt0110478	Adventure
tt0110478	Comedy
tt0126916	Drama
tt0126916	Romance
tt0126916	Sport
tt0107211	Drama
tt0107211	Romance
tt0064603	Comedy
tt0064603	Family
tt0064603	Sport
tt0056262	Comedy
tt0056262	Family
tt0056262	Musical
tt0991263	Game-Show
tt0092400	Comedy
tt0103569	Comedy
tt0103569	Music
tt0103569	Talk-Show
tt0427327	Comedy
tt0427327	Drama
tt0427327	Musical
tt1454029	Drama
tt0467406	Comedy
tt0467406	Drama
tt0083866	Adventure
tt0083866	Family
tt0083866	Sci-Fi
tt0107290	Action
tt0107290	Adventure
tt0107290	Sci-Fi
tt0286106	Drama
tt0286106	Mystery
tt0286106	Sci-Fi
tt0421715	Drama
tt0421715	Fantasy
tt0421715	Romance
tt0120660	Action
tt0120660	Thriller
tt0389790	Adventure
tt0389790	Animation
tt0389790	Comedy
tt0087332	Action
tt0087332	Comedy
tt0087332	Fantasy
tt0265029	Comedy
tt0265029	Romance
tt0106673	Comedy
tt0106673	Romance
tt0118884	Drama
tt0118884	Mystery
tt0118884	Sci-Fi
tt0186566	Action
tt0186566	Adventure
tt0186566	Thriller
tt6164210	Comedy
tt0078638	Drama
tt0078638	Romance
tt0067588	Drama
tt0067588	Thriller
tt10954984	Horror
tt10954984	Mystery
tt10954984	Sci-Fi
tt0058796	Drama
tt0058796	Romance
tt0048845	Drama
tt0048845	Romance
tt0203259	Crime
tt0203259	Drama
tt0203259	Mystery
tt2261391	Action
tt2261391	Drama
tt0068555	Comedy
tt0385307	Action
tt0385307	Comedy
tt0385307	Crime
tt0185431	Comedy
tt0185431	Fantasy
tt1695746	Drama
tt0112006	Comedy
tt0098800	Comedy
tt0362404	Comedy
tt0112015	Comedy
tt13368190	Crime
tt13368190	Drama
tt13368190	Reality-TV
tt2398249	Comedy
tt2398249	Romance
tt0115227	Comedy
tt0115227	Crime
tt0115227	Reality-TV
tt3854942	Reality-TV
tt0026159	Romance
tt0026907	Musical
tt0158361	Adventure
tt0158361	Drama
tt0040365	Drama
tt0040365	Thriller
tt0088930	Comedy
tt0088930	Crime
tt0088930	Mystery
tt0078718	Crime
tt0078718	Drama
tt0078718	Thriller
tt0064536	Drama
tt0067163	Crime
tt0067163	Sci-Fi
tt0067163	Thriller
tt0119874	Action
tt0119874	Thriller
tt0120647	Action
tt0120647	Drama
tt0120647	Sci-Fi
tt0020891	Drama
tt0020891	Musical
tt0020891	Mystery
tt0029222	Drama
tt0029222	Music
tt0029222	Musical
tt0030817	Comedy
tt0030817	Music
tt0030817	Musical
tt0032256	Drama
tt0032256	Musical
tt0032256	Romance
tt0067093	Drama
tt0067093	Family
tt0067093	Musical
tt0063385	Drama
tt0063385	Family
tt0063385	Musical
tt0069281	Mystery
tt0069281	Thriller
tt0073341	Adventure
tt0073341	War
tt0071824	Action
tt0071824	Crime
tt0071824	Drama
tt0070903	Drama
tt0070903	Romance
tt0068156	Drama
tt0068156	Family
tt0068156	History
tt0065988	Adventure
tt0065988	Comedy
tt0065988	Drama
tt0249462	Drama
tt0249462	Music
tt0117951	Drama
tt0111149	Crime
tt0111149	Thriller
tt0064959	Drama
tt0064959	Fantasy
tt0064959	Romance
tt0070130	Comedy
tt0070130	Drama
tt0081693	Action
tt0081693	Adventure
tt0081693	Animation
tt0169353	Action
tt0169353	Adventure
tt0169353	Romance
tt0027016	Comedy
tt0027016	Romance
tt0025102	Comedy
tt0025102	Romance
tt0031270	Drama
tt0031270	Romance
tt0029327	Comedy
tt0029327	Romance
tt0108052	Biography
tt0108052	Drama
tt0108052	History
tt0389557	Drama
tt0389557	Thriller
tt0389557	War
tt0108211	Drama
tt0108211	War
tt0457400	Action
tt0457400	Adventure
tt0457400	Comedy
tt0070723	Crime
tt0070723	Mystery
tt0070723	Sci-Fi
tt1408101	Action
tt1408101	Adventure
tt1408101	Sci-Fi
tt1399103	Action
tt1399103	Adventure
tt1399103	Sci-Fi
tt0049406	Crime
tt0049406	Drama
tt0049406	Film-Noir
tt0407362	Action
tt0407362	Adventure
tt0407362	Drama
tt0238546	Drama
tt0238546	Fantasy
tt0238546	Horror
tt0147800	Comedy
tt0147800	Drama
tt0147800	Romance
tt0118998	Comedy
tt0118998	Family
tt0118998	Fantasy
tt0075592	Comedy
tt0075592	Drama
tt0075592	Horror
tt0062376	Drama
tt0067525	Action
tt0067525	Drama
tt0067525	Sci-Fi
tt0436992	Adventure
tt0436992	Drama
tt0436992	Sci-Fi
tt0321513	Biography
tt0321513	Drama
tt0321513	Thriller
tt1870949	Action
tt1870949	Drama
tt1870949	Thriller
tt21265054	Action
tt21265054	Thriller
tt1540761	Action
tt1540761	Adventure
tt1540761	Comedy
tt0093870	Action
tt0093870	Crime
tt0093870	Sci-Fi
tt0082198	Action
tt0082198	Adventure
tt0082198	Fantasy
tt0099810	Action
tt0099810	Adventure
tt0099810	Thriller
tt0080453	Adventure
tt0080453	Drama
tt0080453	Romance
tt0070239	Drama
tt0070239	History
tt0070239	Musical
tt0110413	Action
tt0110413	Crime
tt0110413	Drama
tt0051658	Comedy
tt0051658	Musical
tt0051658	Romance
tt0058385	Drama
tt0058385	Family
tt0058385	Musical
tt0060009	Action
tt0060009	Adventure
tt0060009	Crime
